Time,Driver,LapTime,LapNumber,Stint,Compound,TyreLife,TrackStatus,IsPersonalBest,LapTime_Seconds,RollingAvgLapTime,BaselineLapTime,LapTimeDelta,DegradationRate,AirTemp,TrackTemp,Humidity,WindSpeed
0 days 01:23:35.890000,STR,0 days 00:01:39.829000,10.0,1.0,SOFT,10.0,1,True,99.82900000000001,100.11533333333334,100.376,-0.546999999999997,-0.546999999999997,27.2,43.5,40.0,1.7
0 days 01:23:35.909000,LAW,0 days 00:01:42.431000,10.0,1.0,SOFT,10.0,1,False,102.431,100.82900000000001,100.245,2.185999999999993,2.185999999999993,27.2,43.5,40.0,1.7
0 days 01:23:37.459000,GAS,0 days 00:01:40.248000,10.0,1.0,MEDIUM,10.0,1,False,100.24799999999999,100.15466666666667,99.96000000000001,0.2879999999999825,0.2879999999999825,27.2,43.5,40.0,1.7
0 days 01:23:39.905000,MAG,0 days 00:01:40.956000,10.0,1.0,MEDIUM,10.0,1,False,100.956,100.60266666666666,100.318,0.6380000000000052,0.6380000000000052,27.2,43.5,40.0,1.7
0 days 01:23:40.232000,OCO,0 days 00:01:40.689000,10.0,2.0,HARD,9.0,1,False,100.689,100.529,100.497,0.19199999999999307,0.19199999999999307,27.2,43.5,40.0,1.7
0 days 01:23:40.771000,PER,0 days 00:01:40.744000,10.0,2.0,HARD,8.0,1,False,100.744,100.30466666666666,100.46600000000001,0.2779999999999916,0.2779999999999916,27.2,43.5,40.0,1.7
0 days 01:23:44.381000,ALB,0 days 00:01:40.450000,10.0,2.0,MEDIUM,9.0,1,True,100.45,100.794,100.76400000000001,-0.31400000000000716,-0.31400000000000716,27.2,43.5,40.0,1.7
0 days 01:23:44.954000,ZHO,0 days 00:01:43.013000,10.0,2.0,SOFT,9.0,1,False,103.013,101.55233333333332,100.91499999999999,2.098000000000013,2.098000000000013,27.2,43.5,40.0,1.7
0 days 01:23:54.779000,TSU,0 days 00:01:57.380000,10.0,2.0,MEDIUM,1.0,1,False,117.38,106.63033333333334,111.57300000000001,5.806999999999988,,27.2,43.3,41.0,1.6
0 days 01:23:56.681000,HUL,0 days 00:01:38.724000,10.0,2.0,MEDIUM,2.0,1,True,98.72399999999999,106.77,108.186,-9.462000000000018,-20.36100000000002,27.2,43.3,41.0,1.6
0 days 01:24:23.493000,SAR,0 days 00:01:40.619000,10.0,3.0,MEDIUM,5.0,1,False,100.619,100.21900000000001,101.063,-0.4440000000000026,0.3019999999999925,27.2,43.3,41.0,1.6
0 days 01:24:55.501000,VER,0 days 00:01:38.519000,11.0,1.0,MEDIUM,11.0,1,False,98.519,98.35366666666668,98.241,0.2780000000000058,0.21800000000000352,27.3,43.3,40.0,0.8
0 days 01:24:59.875000,NOR,0 days 00:01:39.069000,11.0,1.0,MEDIUM,11.0,1,False,99.069,98.88633333333333,98.578,0.49099999999999966,0.05700000000000216,27.3,43.3,40.0,0.8
