Time,Driver,LapTime,LapNumber,Stint,Compound,TyreLife,TrackStatus,IsPersonalBest
0 days 02:23:19.021000,VER,0 days 00:01:41.540000,60.0,2.0,INTERMEDIATE,5.0,12,False
0 days 02:24:59.818000,VER,0 days 00:01:40.797000,61.0,2.0,INTERMEDIATE,6.0,12,False
0 days 02:26:39.090000,VER,0 days 00:01:39.272000,62.0,2.0,INTERMEDIATE,7.0,1,False
0 days 02:28:18.700000,VER,0 days 00:01:39.610000,63.0,2.0,INTERMEDIATE,8.0,1,False
0 days 02:29:57.064000,VER,0 days 00:01:38.364000,64.0,2.0,INTERMEDIATE,9.0,1,False
0 days 02:31:34.224000,VER,0 days 00:01:37.160000,65.0,2.0,INTERMEDIATE,10.0,1,False
0 days 02:33:08.259000,VER,0 days 00:01:34.035000,66.0,2.0,INTERMEDIATE,11.0,1,False
0 days 02:34:41.180000,VER,0 days 00:01:32.921000,67.0,2.0,INTERMEDIATE,12.0,1,False
0 days 02:36:14.839000,VER,0 days 00:01:33.659000,68.0,2.0,INTERMEDIATE,13.0,1,False
0 days 02:37:46.446000,VER,0 days 00:01:31.607000,69.0,2.0,INTERMEDIATE,14.0,12,False
0 days 02:39:17.690000,VER,0 days 00:01:31.244000,70.0,2.0,INTERMEDIATE,15.0,1,False
0 days 02:40:48.053000,VER,0 days 00:01:30.363000,71.0,2.0,INTERMEDIATE,16.0,1,False
0 days 02:42:18.455000,VER,0 days 00:01:30.402000,72.0,2.0,INTERMEDIATE,17.0,1,False
0 days 02:43:46.841000,VER,0 days 00:01:28.386000,73.0,2.0,INTERMEDIATE,18.0,1,False
0 days 02:45:13.705000,VER,0 days 00:01:26.864000,74.0,2.0,INTERMEDIATE,19.0,1,False
0 days 02:46:39.223000,VER,0 days 00:01:25.518000,75.0,2.0,INTERMEDIATE,20.0,1,False
0 days 02:48:04.539000,VER,0 days 00:01:25.316000,76.0,2.0,INTERMEDIATE,21.0,1,False
0 days 02:49:29.999000,VER,0 days 00:01:25.460000,77.0,2.0,INTERMEDIATE,22.0,1,False
0 days 02:50:55.200000,VER,0 days 00:01:25.201000,78.0,2.0,INTERMEDIATE,23.0,1,False
0 days 01:03:32.921000,GAS,,1.0,1.0,HARD,1.0,12,False
0 days 01:04:53.557000,GAS,0 days 00:01:20.636000,2.0,1.0,HARD,2.0,1,True
0 days 01:06:13.839000,GAS,0 days 00:01:20.282000,3.0,1.0,HARD,3.0,1,True
0 days 01:07:33.416000,GAS,0 days 00:01:19.577000,4.0,1.0,HARD,4.0,1,True
0 days 01:08:52.309000,GAS,0 days 00:01:18.893000,5.0,1.0,HARD,5.0,1,True
0 days 01:10:11.151000,GAS,0 days 00:01:18.842000,6.0,1.0,HARD,6.0,1,True
0 days 01:11:29.755000,GAS,0 days 00:01:18.604000,7.0,1.0,HARD,7.0,1,True
0 days 01:12:49.072000,GAS,0 days 00:01:19.317000,8.0,1.0,HARD,8.0,1,False
0 days 01:14:07.860000,GAS,0 days 00:01:18.788000,9.0,1.0,HARD,9.0,1,False
0 days 01:15:26.170000,GAS,0 days 00:01:18.310000,10.0,1.0,HARD,10.0,1,True
0 days 01:16:44.537000,GAS,0 days 00:01:18.367000,11.0,1.0,HARD,11.0,1,False
0 days 01:18:03.119000,GAS,0 days 00:01:18.582000,12.0,1.0,HARD,12.0,12,False
0 days 01:19:20.832000,GAS,0 days 00:01:17.713000,13.0,1.0,HARD,13.0,1,True
0 days 01:20:39.396000,GAS,0 days 00:01:18.564000,14.0,1.0,HARD,14.0,12,False
0 days 01:21:57.680000,GAS,0 days 00:01:18.284000,15.0,1.0,HARD,15.0,1,False
0 days 01:23:15.978000,GAS,0 days 00:01:18.298000,16.0,1.0,HARD,16.0,1,False
0 days 01:24:33.968000,GAS,0 days 00:01:17.990000,17.0,1.0,HARD,17.0,1,False
0 days 01:25:52.421000,GAS,0 days 00:01:18.453000,18.0,1.0,HARD,18.0,1,False
0 days 01:27:10.530000,GAS,0 days 00:01:18.109000,19.0,1.0,HARD,19.0,1,False
0 days 01:28:29.117000,GAS,0 days 00:01:18.587000,20.0,1.0,HARD,20.0,1,False
0 days 01:29:46.927000,GAS,0 days 00:01:17.810000,21.0,1.0,HARD,21.0,1,False
0 days 01:31:05.140000,GAS,0 days 00:01:18.213000,22.0,1.0,HARD,22.0,1,False
0 days 01:32:23.082000,GAS,0 days 00:01:17.942000,23.0,1.0,HARD,23.0,1,False
0 days 01:33:40.659000,GAS,0 days 00:01:17.577000,24.0,1.0,HARD,24.0,1,True
0 days 01:34:58.199000,GAS,0 days 00:01:17.540000,25.0,1.0,HARD,25.0,1,True
0 days 01:36:16.111000,GAS,0 days 00:01:17.912000,26.0,1.0,HARD,26.0,1,False
0 days 01:37:34.123000,GAS,0 days 00:01:18.012000,27.0,1.0,HARD,27.0,1,False
0 days 01:38:51.408000,GAS,0 days 00:01:17.285000,28.0,1.0,HARD,28.0,1,True
0 days 01:40:08.781000,GAS,0 days 00:01:17.373000,29.0,1.0,HARD,29.0,1,False
0 days 01:41:25.864000,GAS,0 days 00:01:17.083000,30.0,1.0,HARD,30.0,1,True
0 days 01:42:43.879000,GAS,0 days 00:01:18.015000,31.0,1.0,HARD,31.0,1,False
0 days 01:44:01.263000,GAS,0 days 00:01:17.384000,32.0,1.0,HARD,32.0,1,False
0 days 01:45:18.713000,GAS,0 days 00:01:17.450000,33.0,1.0,HARD,33.0,1,False
0 days 01:46:35.920000,GAS,0 days 00:01:17.207000,34.0,1.0,HARD,34.0,1,False
0 days 01:47:53.341000,GAS,0 days 00:01:17.421000,35.0,1.0,HARD,35.0,1,False
0 days 01:49:11.009000,GAS,0 days 00:01:17.668000,36.0,1.0,HARD,36.0,1,False
0 days 01:50:28.221000,GAS,0 days 00:01:17.212000,37.0,1.0,HARD,37.0,1,False
0 days 01:51:45.777000,GAS,0 days 00:01:17.556000,38.0,1.0,HARD,38.0,1,False
0 days 01:53:02.879000,GAS,0 days 00:01:17.102000,39.0,1.0,HARD,39.0,1,False
0 days 01:54:20.100000,GAS,0 days 00:01:17.221000,40.0,1.0,HARD,40.0,1,False
0 days 01:55:37.754000,GAS,0 days 00:01:17.654000,41.0,1.0,HARD,41.0,1,False
0 days 01:56:56.313000,GAS,0 days 00:01:18.559000,42.0,1.0,HARD,42.0,1,False
0 days 01:58:14.012000,GAS,0 days 00:01:17.699000,43.0,1.0,HARD,43.0,1,False
0 days 01:59:32.054000,GAS,0 days 00:01:18.042000,44.0,1.0,HARD,44.0,1,False
0 days 02:00:48.893000,GAS,0 days 00:01:16.839000,45.0,1.0,HARD,45.0,1,True
0 days 02:02:05.890000,GAS,0 days 00:01:16.997000,46.0,1.0,HARD,46.0,1,False
0 days 02:03:39.157000,GAS,0 days 00:01:33.267000,47.0,1.0,HARD,47.0,1,False
0 days 02:04:59.041000,GAS,0 days 00:01:19.884000,48.0,2.0,MEDIUM,1.0,1,False
0 days 02:06:14.872000,GAS,0 days 00:01:15.831000,49.0,2.0,MEDIUM,2.0,1,True
0 days 02:07:30.827000,GAS,0 days 00:01:15.955000,50.0,2.0,MEDIUM,3.0,1,False
0 days 02:08:47.538000,GAS,0 days 00:01:16.711000,51.0,2.0,MEDIUM,4.0,1,False
0 days 02:10:09.887000,GAS,0 days 00:01:22.349000,52.0,2.0,MEDIUM,5.0,1,False
0 days 02:11:45.668000,GAS,0 days 00:01:35.781000,53.0,2.0,MEDIUM,6.0,1,False
0 days 02:13:46.765000,GAS,0 days 00:02:01.097000,54.0,2.0,MEDIUM,7.0,12,False
0 days 02:15:29.985000,GAS,0 days 00:01:43.220000,55.0,3.0,INTERMEDIATE,1.0,21,False
0 days 02:17:11.463000,GAS,0 days 00:01:41.478000,56.0,3.0,INTERMEDIATE,2.0,21,False
0 days 02:18:54.959000,GAS,0 days 00:01:43.496000,57.0,3.0,INTERMEDIATE,3.0,1,False
0 days 02:20:38.197000,GAS,0 days 00:01:43.238000,58.0,3.0,INTERMEDIATE,4.0,12,False
0 days 02:22:21.674000,GAS,0 days 00:01:43.477000,59.0,3.0,INTERMEDIATE,5.0,12,False
0 days 02:24:04.597000,GAS,0 days 00:01:42.923000,60.0,3.0,INTERMEDIATE,6.0,21,False
0 days 02:25:46.860000,GAS,0 days 00:01:42.263000,61.0,3.0,INTERMEDIATE,7.0,12,False
0 days 02:27:27.724000,GAS,0 days 00:01:40.864000,62.0,3.0,INTERMEDIATE,8.0,1,False
0 days 02:29:08.004000,GAS,0 days 00:01:40.280000,63.0,3.0,INTERMEDIATE,9.0,1,False
0 days 02:30:47.378000,GAS,0 days 00:01:39.374000,64.0,3.0,INTERMEDIATE,10.0,1,False
0 days 02:32:25.547000,GAS,0 days 00:01:38.169000,65.0,3.0,INTERMEDIATE,11.0,1,False
0 days 02:34:01.799000,GAS,0 days 00:01:36.252000,66.0,3.0,INTERMEDIATE,12.0,1,False
0 days 02:35:36.411000,GAS,0 days 00:01:34.612000,67.0,3.0,INTERMEDIATE,13.0,1,False
0 days 02:37:09.729000,GAS,0 days 00:01:33.318000,68.0,3.0,INTERMEDIATE,14.0,12,False
0 days 02:38:45.826000,GAS,0 days 00:01:36.097000,69.0,3.0,INTERMEDIATE,15.0,21,False
0 days 02:40:16.924000,GAS,0 days 00:01:31.098000,70.0,3.0,INTERMEDIATE,16.0,1,False
0 days 02:41:47.022000,GAS,0 days 00:01:30.098000,71.0,3.0,INTERMEDIATE,17.0,1,False
0 days 02:43:16.938000,GAS,0 days 00:01:29.916000,72.0,3.0,INTERMEDIATE,18.0,1,False
0 days 02:44:45.066000,GAS,0 days 00:01:28.128000,73.0,3.0,INTERMEDIATE,19.0,1,False
0 days 02:46:12.922000,GAS,0 days 00:01:27.856000,74.0,3.0,INTERMEDIATE,20.0,1,False
0 days 02:47:39.300000,GAS,0 days 00:01:26.378000,75.0,3.0,INTERMEDIATE,21.0,1,False
0 days 02:49:05.377000,GAS,0 days 00:01:26.077000,76.0,3.0,INTERMEDIATE,22.0,1,False
0 days 02:50:30.984000,GAS,0 days 00:01:25.607000,77.0,3.0,INTERMEDIATE,23.0,1,False
0 days 02:51:57.562000,GAS,0 days 00:01:26.578000,78.0,3.0,INTERMEDIATE,24.0,1,False
0 days 01:04:01.410000,PER,,1.0,1.0,MEDIUM,1.0,12,False
0 days 01:05:21.114000,PER,0 days 00:01:19.704000,2.0,2.0,HARD,1.0,1,False
0 days 01:06:37.501000,PER,0 days 00:01:16.387000,3.0,2.0,HARD,2.0,1,True
0 days 01:07:54.036000,PER,0 days 00:01:16.535000,4.0,2.0,HARD,3.0,1,False
0 days 01:09:10.305000,PER,0 days 00:01:16.269000,5.0,2.0,HARD,4.0,1,True
0 days 01:10:26.763000,PER,0 days 00:01:16.458000,6.0,2.0,HARD,5.0,1,False
0 days 01:11:44.162000,PER,0 days 00:01:17.399000,7.0,2.0,HARD,6.0,1,False
0 days 01:13:02.099000,PER,0 days 00:01:17.937000,8.0,2.0,HARD,7.0,1,False
0 days 01:14:20.353000,PER,0 days 00:01:18.254000,9.0,2.0,HARD,8.0,1,False
0 days 01:15:40.140000,PER,0 days 00:01:19.787000,10.0,2.0,HARD,9.0,1,False
0 days 01:16:59.988000,PER,0 days 00:01:19.848000,11.0,2.0,HARD,10.0,12,False
0 days 01:18:20.421000,PER,0 days 00:01:20.433000,12.0,2.0,HARD,11.0,21,False
0 days 01:19:41.218000,PER,0 days 00:01:20.797000,13.0,2.0,HARD,12.0,1,False
0 days 01:21:01.501000,PER,0 days 00:01:20.283000,14.0,2.0,HARD,13.0,12,False
0 days 01:22:21.919000,PER,0 days 00:01:20.418000,15.0,2.0,HARD,14.0,1,False
0 days 01:23:42.406000,PER,0 days 00:01:20.487000,16.0,2.0,HARD,15.0,1,False
0 days 01:25:03.721000,PER,0 days 00:01:21.315000,17.0,2.0,HARD,16.0,1,False
0 days 01:26:21.813000,PER,0 days 00:01:18.092000,18.0,2.0,HARD,17.0,1,False
0 days 01:27:39.680000,PER,0 days 00:01:17.867000,19.0,2.0,HARD,18.0,1,False
0 days 01:28:57.659000,PER,0 days 00:01:17.979000,20.0,2.0,HARD,19.0,1,False
0 days 01:30:16.182000,PER,0 days 00:01:18.523000,21.0,2.0,HARD,20.0,1,False
0 days 01:31:34.985000,PER,0 days 00:01:18.803000,22.0,2.0,HARD,21.0,1,False
0 days 01:32:53.589000,PER,0 days 00:01:18.604000,23.0,2.0,HARD,22.0,1,False
0 days 01:34:12.213000,PER,0 days 00:01:18.624000,24.0,2.0,HARD,23.0,1,False
0 days 01:35:30.754000,PER,0 days 00:01:18.541000,25.0,2.0,HARD,24.0,1,False
0 days 01:36:50.631000,PER,0 days 00:01:19.877000,26.0,2.0,HARD,25.0,1,False
0 days 01:38:09.950000,PER,0 days 00:01:19.319000,27.0,2.0,HARD,26.0,1,False
0 days 01:39:29.561000,PER,0 days 00:01:19.611000,28.0,2.0,HARD,27.0,1,False
0 days 01:40:49.547000,PER,0 days 00:01:19.986000,29.0,2.0,HARD,28.0,1,False
0 days 01:42:10.318000,PER,0 days 00:01:20.771000,30.0,2.0,HARD,29.0,1,False
0 days 01:43:29.610000,PER,0 days 00:01:19.292000,31.0,2.0,HARD,30.0,1,False
0 days 01:44:49.217000,PER,0 days 00:01:19.607000,32.0,2.0,HARD,31.0,1,False
0 days 01:46:11.300000,PER,0 days 00:01:22.083000,33.0,2.0,HARD,32.0,1,False
0 days 01:47:57.751000,PER,0 days 00:01:46.451000,34.0,2.0,HARD,33.0,1,False
0 days 01:49:17.332000,PER,0 days 00:01:19.581000,35.0,3.0,MEDIUM,2.0,1,False
0 days 01:50:34.214000,PER,0 days 00:01:16.882000,36.0,3.0,MEDIUM,3.0,1,False
0 days 01:51:50.920000,PER,0 days 00:01:16.706000,37.0,3.0,MEDIUM,4.0,1,False
0 days 01:53:07.273000,PER,0 days 00:01:16.353000,38.0,3.0,MEDIUM,5.0,1,False
0 days 01:54:23.718000,PER,0 days 00:01:16.445000,39.0,3.0,MEDIUM,6.0,1,False
0 days 01:55:40.473000,PER,0 days 00:01:16.755000,40.0,3.0,MEDIUM,7.0,1,False
0 days 01:56:58.432000,PER,0 days 00:01:17.959000,41.0,3.0,MEDIUM,8.0,1,False
0 days 01:58:15.892000,PER,0 days 00:01:17.460000,42.0,3.0,MEDIUM,9.0,1,False
0 days 01:59:33.739000,PER,0 days 00:01:17.847000,43.0,3.0,MEDIUM,10.0,1,False
0 days 02:00:51.355000,PER,0 days 00:01:17.616000,44.0,3.0,MEDIUM,11.0,1,False
0 days 02:02:08.483000,PER,0 days 00:01:17.128000,45.0,3.0,MEDIUM,12.0,1,False
0 days 02:03:25.530000,PER,0 days 00:01:17.047000,46.0,3.0,MEDIUM,13.0,1,False
0 days 02:04:42.389000,PER,0 days 00:01:16.859000,47.0,3.0,MEDIUM,14.0,1,False
0 days 02:05:59.369000,PER,0 days 00:01:16.980000,48.0,3.0,MEDIUM,15.0,1,False
0 days 02:07:17.893000,PER,0 days 00:01:18.524000,49.0,3.0,MEDIUM,16.0,1,False
0 days 02:08:42.749000,PER,0 days 00:01:24.856000,50.0,3.0,MEDIUM,17.0,1,False
0 days 02:10:08.394000,PER,0 days 00:01:25.645000,51.0,3.0,MEDIUM,18.0,1,False
0 days 02:11:46.594000,PER,0 days 00:01:38.200000,52.0,3.0,MEDIUM,19.0,1,False
0 days 02:13:42.138000,PER,0 days 00:01:55.544000,53.0,3.0,MEDIUM,20.0,1,False
0 days 02:15:24.470000,PER,0 days 00:01:42.332000,54.0,4.0,INTERMEDIATE,1.0,12,False
0 days 02:17:04.916000,PER,0 days 00:01:40.446000,55.0,4.0,INTERMEDIATE,2.0,21,False
0 days 02:18:49.971000,PER,0 days 00:01:45.055000,56.0,4.0,INTERMEDIATE,3.0,1,False
0 days 02:20:55.810000,PER,0 days 00:02:05.839000,57.0,4.0,INTERMEDIATE,4.0,12,False
0 days 02:22:41.799000,PER,0 days 00:01:45.989000,58.0,5.0,WET,1.0,12,False
0 days 02:24:22.394000,PER,0 days 00:01:40.595000,59.0,5.0,WET,2.0,21,False
0 days 02:26:03.476000,PER,0 days 00:01:41.082000,60.0,5.0,WET,3.0,12,False
0 days 02:27:44.696000,PER,0 days 00:01:41.220000,61.0,5.0,WET,4.0,1,False
0 days 02:29:24.327000,PER,0 days 00:01:39.631000,62.0,5.0,WET,5.0,1,False
0 days 02:31:03.732000,PER,0 days 00:01:39.405000,63.0,5.0,WET,6.0,1,False
0 days 02:32:40.844000,PER,0 days 00:01:37.112000,64.0,5.0,WET,7.0,1,False
0 days 02:34:18.519000,PER,0 days 00:01:37.675000,65.0,5.0,WET,8.0,1,False
0 days 02:35:54.970000,PER,0 days 00:01:36.451000,66.0,5.0,WET,9.0,1,False
0 days 02:37:30.927000,PER,0 days 00:01:35.957000,67.0,5.0,WET,10.0,12,False
0 days 02:39:07.224000,PER,0 days 00:01:36.297000,68.0,5.0,WET,11.0,21,False
0 days 02:40:42.932000,PER,0 days 00:01:35.708000,69.0,5.0,WET,12.0,1,False
0 days 02:42:40.998000,PER,0 days 00:01:58.066000,70.0,5.0,WET,13.0,1,False
0 days 02:44:17.742000,PER,0 days 00:01:36.744000,71.0,6.0,INTERMEDIATE,1.0,1,False
0 days 02:45:47.279000,PER,0 days 00:01:29.537000,72.0,6.0,INTERMEDIATE,2.0,1,False
0 days 02:47:14.099000,PER,0 days 00:01:26.820000,73.0,6.0,INTERMEDIATE,3.0,1,False
0 days 02:48:39.803000,PER,0 days 00:01:25.704000,74.0,6.0,INTERMEDIATE,4.0,1,False
0 days 02:50:13.951000,PER,0 days 00:01:34.148000,75.0,6.0,INTERMEDIATE,5.0,1,False
0 days 02:51:44.224000,PER,0 days 00:01:30.273000,76.0,6.0,INTERMEDIATE,6.0,1,False
0 days 01:03:28.747000,ALO,,1.0,1.0,HARD,2.0,12,False
0 days 01:04:48.393000,ALO,0 days 00:01:19.646000,2.0,1.0,HARD,3.0,1,True
0 days 01:06:07.506000,ALO,0 days 00:01:19.113000,3.0,1.0,HARD,4.0,1,True
0 days 01:07:26.282000,ALO,0 days 00:01:18.776000,4.0,1.0,HARD,5.0,1,True
0 days 01:08:44.221000,ALO,0 days 00:01:17.939000,5.0,1.0,HARD,6.0,1,True
0 days 01:10:02.173000,ALO,0 days 00:01:17.952000,6.0,1.0,HARD,7.0,1,False
0 days 01:11:19.678000,ALO,0 days 00:01:17.505000,7.0,1.0,HARD,8.0,1,True
0 days 01:12:37.069000,ALO,0 days 00:01:17.391000,8.0,1.0,HARD,9.0,1,True
0 days 01:13:54.852000,ALO,0 days 00:01:17.783000,9.0,1.0,HARD,10.0,1,False
0 days 01:15:12.176000,ALO,0 days 00:01:17.324000,10.0,1.0,HARD,11.0,1,True
0 days 01:16:29.425000,ALO,0 days 00:01:17.249000,11.0,1.0,HARD,12.0,1,True
0 days 01:17:47.013000,ALO,0 days 00:01:17.588000,12.0,1.0,HARD,13.0,12,False
0 days 01:19:05.456000,ALO,0 days 00:01:18.443000,13.0,1.0,HARD,14.0,21,False
0 days 01:20:22.964000,ALO,0 days 00:01:17.508000,14.0,1.0,HARD,15.0,12,False
0 days 01:21:40.408000,ALO,0 days 00:01:17.444000,15.0,1.0,HARD,16.0,1,False
0 days 01:22:57.578000,ALO,0 days 00:01:17.170000,16.0,1.0,HARD,17.0,1,True
0 days 01:24:15.277000,ALO,0 days 00:01:17.699000,17.0,1.0,HARD,18.0,1,False
0 days 01:25:32.805000,ALO,0 days 00:01:17.528000,18.0,1.0,HARD,19.0,1,False
0 days 01:26:50.063000,ALO,0 days 00:01:17.258000,19.0,1.0,HARD,20.0,1,False
0 days 01:28:07.193000,ALO,0 days 00:01:17.130000,20.0,1.0,HARD,21.0,1,True
0 days 01:29:24.857000,ALO,0 days 00:01:17.664000,21.0,1.0,HARD,22.0,1,False
0 days 01:30:42.804000,ALO,0 days 00:01:17.947000,22.0,1.0,HARD,23.0,1,False
0 days 01:32:00.076000,ALO,0 days 00:01:17.272000,23.0,1.0,HARD,24.0,1,False
0 days 01:33:17.361000,ALO,0 days 00:01:17.285000,24.0,1.0,HARD,25.0,1,False
0 days 01:34:34.543000,ALO,0 days 00:01:17.182000,25.0,1.0,HARD,26.0,1,False
0 days 01:35:51.684000,ALO,0 days 00:01:17.141000,26.0,1.0,HARD,27.0,1,False
0 days 01:37:08.912000,ALO,0 days 00:01:17.228000,27.0,1.0,HARD,28.0,1,False
0 days 01:38:26.474000,ALO,0 days 00:01:17.562000,28.0,1.0,HARD,29.0,1,False
0 days 01:39:43.585000,ALO,0 days 00:01:17.111000,29.0,1.0,HARD,30.0,1,True
0 days 01:41:00.550000,ALO,0 days 00:01:16.965000,30.0,1.0,HARD,31.0,1,True
0 days 01:42:17.809000,ALO,0 days 00:01:17.259000,31.0,1.0,HARD,32.0,1,False
0 days 01:43:35.446000,ALO,0 days 00:01:17.637000,32.0,1.0,HARD,33.0,1,False
0 days 01:44:53.262000,ALO,0 days 00:01:17.816000,33.0,1.0,HARD,34.0,1,False
0 days 01:46:12.559000,ALO,0 days 00:01:19.297000,34.0,1.0,HARD,35.0,1,False
0 days 01:47:31.193000,ALO,0 days 00:01:18.634000,35.0,1.0,HARD,36.0,1,False
0 days 01:48:49.069000,ALO,0 days 00:01:17.876000,36.0,1.0,HARD,37.0,1,False
0 days 01:50:07.043000,ALO,0 days 00:01:17.974000,37.0,1.0,HARD,38.0,1,False
0 days 01:51:24.184000,ALO,0 days 00:01:17.141000,38.0,1.0,HARD,39.0,1,False
