Time,Driver,LapTime,LapNumber,Stint,Compound,TyreLife,TrackStatus,IsPersonalBest,LapTime_Seconds,RollingAvgLapTime,BaselineLapTime,LapTimeDelta,DegradationRate,AirTemp,TrackTemp,Humidity,WindSpeed
0 days 02:04:16.322000,NOR,0 days 00:01:28.055000,45.0,2.0,HARD,19.0,1,False,88.055,88.00633333333333,88.362,-0.30699999999998795,0.09300000000000352,26.1,30.0,58.0,2.4
0 days 02:04:19.435000,DOO,0 days 00:01:29.753000,44.0,2.0,HARD,22.0,1,False,89.753,90.19233333333334,90.173,-0.4200000000000017,-1.4789999999999992,26.1,30.0,58.0,2.4
0 days 02:04:21.574000,SAI,0 days 00:01:28.331000,45.0,2.0,HARD,20.0,1,False,88.331,88.111,88.184,0.14700000000000557,0.18300000000000693,26.1,30.0,58.0,2.4
0 days 02:04:26.746000,ZHO,0 days 00:01:28.678000,44.0,3.0,HARD,5.0,1,False,88.678,88.557,88.678,0.0,-0.012000000000000455,26.1,30.0,58.0,2.4
0 days 02:04:43.769000,LEC,0 days 00:01:28.312000,45.0,2.0,HARD,25.0,1,False,88.312,88.54199999999999,88.912,-0.6000000000000085,-0.4309999999999974,26.1,30.0,58.0,3.2
0 days 02:04:45.042000,MAG,0 days 00:01:31.131000,44.0,4.0,SOFT,14.0,1,False,91.131,89.70233333333333,89.382,1.7489999999999952,2.2409999999999997,26.1,30.0,58.0,3.2
0 days 02:04:47.961000,RUS,0 days 00:01:28.709000,45.0,2.0,HARD,19.0,1,False,88.709,88.49133333333334,88.981,-0.27199999999999136,0.27299999999999613,26.1,30.0,58.0,3.2
0 days 02:04:58.958000,HAM,0 days 00:01:27.629000,45.0,2.0,MEDIUM,12.0,1,False,87.629,87.48766666666666,88.001,-0.3719999999999999,0.3510000000000133,26.1,30.0,58.0,3.2
0 days 02:05:02.915000,LAW,0 days 00:01:29.297000,44.0,4.0,HARD,21.0,1,False,89.297,89.90233333333333,89.143,0.15399999999999636,-2.1189999999999998,26.1,30.0,58.0,3.2
0 days 02:05:06.130000,VER,0 days 00:01:28.067000,45.0,2.0,HARD,16.0,1,True,88.06700000000001,88.21900000000001,88.40899999999999,-0.34199999999998454,-0.4339999999999975,26.1,30.0,58.0,3.2
0 days 02:05:07.418000,GAS,0 days 00:01:30.401000,45.0,2.0,HARD,31.0,1,False,90.401,89.74433333333333,89.56700000000001,0.833999999999989,1.0219999999999914,26.1,30.0,58.0,3.2
0 days 02:05:10.380000,HUL,0 days 00:01:29.756000,45.0,2.0,HARD,32.0,1,False,89.756,89.94033333333333,89.806,-0.04999999999999716,0.16100000000000136,26.1,30.0,58.0,3.2
0 days 02:05:27.040000,ALB,0 days 00:01:29.475000,45.0,2.0,HARD,33.0,1,False,89.475,89.59766666666667,89.711,-0.2360000000000042,-0.14700000000000557,26.1,30.0,58.0,3.2
0 days 02:05:35.118000,ALO,0 days 00:01:28.238000,45.0,3.0,HARD,9.0,1,True,88.238,88.67766666666667,88.379,-0.14100000000000534,-0.828000000000003,26.0,29.8,58.0,3.0
0 days 02:05:36.773000,TSU,0 days 00:01:30.557000,45.0,2.0,HARD,23.0,1,False,90.557,89.80033333333334,89.703,0.8539999999999992,1.125,26.0,29.8,58.0,3.0
0 days 02:05:37.614000,PIA,0 days 00:01:30.015000,45.0,3.0,HARD,13.0,1,False,90.015,88.85466666666666,88.238,1.777000000000001,1.5180000000000007,26.0,29.8,58.0,3.0
0 days 02:05:41.644000,STR,0 days 00:01:28.777000,45.0,3.0,HARD,13.0,1,False,88.777,88.77066666666667,88.798,-0.021000000000000796,0.04600000000000648,26.0,29.8,58.0,3.0
0 days 02:05:44.400000,NOR,0 days 00:01:28.078000,46.0,2.0,HARD,20.0,1,False,88.078,88.03166666666668,88.362,-0.2839999999999918,0.022999999999996135,26.0,29.8,58.0,3.0
0 days 02:05:48.928000,DOO,0 days 00:01:29.493000,45.0,2.0,HARD,23.0,1,False,89.493,90.15933333333334,90.173,-0.6800000000000068,-0.2600000000000051,26.0,29.8,58.0,3.0
0 days 02:05:50.256000,SAI,0 days 00:01:28.682000,46.0,2.0,HARD,21.0,1,False,88.682,88.387,88.184,0.49800000000000466,0.3509999999999991,26.0,29.8,58.0,3.0
0 days 02:05:55.435000,ZHO,0 days 00:01:28.689000,45.0,3.0,HARD,6.0,1,False,88.689,88.68566666666665,88.678,0.01099999999999568,0.01099999999999568,26.0,29.8,58.0,3.0
0 days 02:06:12.072000,LEC,0 days 00:01:28.303000,46.0,2.0,HARD,26.0,1,False,88.303,88.45266666666667,88.912,-0.6090000000000089,-0.009000000000000341,26.0,29.8,58.0,3.0
0 days 02:06:14.674000,MAG,0 days 00:01:29.632000,45.0,4.0,SOFT,15.0,1,False,89.632,89.88433333333334,89.382,0.25,-1.4989999999999952,26.0,29.8,58.0,3.0
0 days 02:06:16.510000,RUS,0 days 00:01:28.549000,46.0,2.0,HARD,20.0,1,False,88.549,88.56466666666667,88.981,-0.43199999999998795,-0.1599999999999966,26.0,29.8,58.0,3.0
0 days 02:06:26.529000,HAM,0 days 00:01:27.571000,46.0,2.0,MEDIUM,13.0,1,False,87.571,87.49266666666666,88.001,-0.4300000000000068,-0.058000000000006935,26.0,29.8,58.0,3.0
0 days 02:06:32.103000,LAW,0 days 00:01:29.188000,45.0,4.0,HARD,22.0,1,False,89.188,89.967,89.143,0.045000000000001705,-0.10899999999999466,26.0,29.7,59.0,2.2
0 days 02:06:34.361000,VER,0 days 00:01:28.231000,46.0,2.0,HARD,17.0,1,False,88.231,88.26633333333332,88.40899999999999,-0.17799999999999727,0.16399999999998727,26.0,29.7,59.0,2.2
0 days 02:06:37.068000,GAS,0 days 00:01:29.650000,46.0,2.0,HARD,32.0,1,False,89.65,89.81,89.56700000000001,0.08299999999999841,-0.7509999999999906,26.0,29.7,59.0,2.2
0 days 02:06:39.972000,HUL,0 days 00:01:29.592000,46.0,2.0,HARD,33.0,1,False,89.592,89.64766666666667,89.806,-0.21399999999999864,-0.16400000000000148,26.0,29.7,59.0,2.2
0 days 02:06:56.478000,ALB,0 days 00:01:29.438000,46.0,2.0,HARD,34.0,1,True,89.438,89.51166666666666,89.711,-0.27299999999999613,-0.03699999999999193,26.0,29.7,59.0,2.2
0 days 02:07:03.701000,ALO,0 days 00:01:28.583000,46.0,3.0,HARD,10.0,1,False,88.583,88.629,88.379,0.20399999999999352,0.34499999999999886,26.0,29.7,59.0,2.2
0 days 02:07:06.573000,TSU,0 days 00:01:29.800000,46.0,2.0,HARD,24.0,1,False,89.8,89.92966666666666,89.703,0.0969999999999942,-0.757000000000005,26.0,29.7,59.0,2.2
0 days 02:07:07.291000,PIA,0 days 00:01:29.677000,46.0,3.0,HARD,14.0,1,False,89.67699999999999,89.39633333333332,88.238,1.438999999999993,-0.33800000000000807,26.0,29.7,59.0,2.2
0 days 02:07:10.650000,STR,0 days 00:01:29.006000,46.0,3.0,HARD,14.0,1,False,89.006,88.83800000000001,88.798,0.2079999999999984,0.2289999999999992,26.0,29.7,59.0,2.2
0 days 02:07:12.637000,NOR,0 days 00:01:28.237000,47.0,2.0,HARD,21.0,1,False,88.237,88.12333333333333,88.362,-0.125,0.15899999999999181,26.0,29.7,59.0,2.2
0 days 02:07:18.660000,SAI,0 days 00:01:28.404000,47.0,2.0,HARD,22.0,1,False,88.404,88.47233333333334,88.184,0.21999999999999886,-0.2780000000000058,26.0,29.7,59.0,2.2
0 days 02:07:21.064000,DOO,0 days 00:01:32.136000,46.0,2.0,HARD,24.0,1,False,92.136,90.46066666666665,90.173,1.9629999999999939,2.6430000000000007,26.0,29.7,59.0,2.2
0 days 02:07:24.297000,ZHO,0 days 00:01:28.862000,46.0,3.0,HARD,7.0,1,False,88.862,88.743,88.678,0.1839999999999975,0.17300000000000182,26.0,29.7,59.0,2.2
0 days 02:07:40.324000,LEC,0 days 00:01:28.252000,47.0,2.0,HARD,27.0,1,False,88.252,88.289,88.912,-0.6600000000000108,-0.05100000000000193,26.0,29.7,59.0,1.6
0 days 02:07:44.334000,MAG,0 days 00:01:29.660000,46.0,4.0,SOFT,16.0,1,False,89.66,90.141,89.382,0.2779999999999916,0.027999999999991587,26.0,29.7,59.0,1.6
0 days 02:07:45.346000,RUS,0 days 00:01:28.836000,47.0,2.0,HARD,21.0,1,False,88.836,88.698,88.981,-0.14499999999999602,0.28699999999999193,26.0,29.7,59.0,1.6
0 days 02:07:54.115000,HAM,0 days 00:01:27.586000,47.0,2.0,MEDIUM,14.0,1,False,87.586,87.59533333333333,88.001,-0.41500000000000625,0.015000000000000568,26.0,29.7,59.0,1.6
0 days 02:08:01.151000,LAW,0 days 00:01:29.048000,46.0,4.0,HARD,23.0,1,False,89.048,89.17766666666667,89.143,-0.09499999999999886,-0.14000000000000057,26.0,29.7,59.0,1.6
0 days 02:08:02.665000,VER,0 days 00:01:28.304000,47.0,2.0,HARD,18.0,1,False,88.304,88.20066666666666,88.40899999999999,-0.10499999999998977,0.0730000000000075,26.0,29.7,59.0,1.6
0 days 02:08:06.591000,GAS,0 days 00:01:29.523000,47.0,2.0,HARD,33.0,1,False,89.523,89.85799999999999,89.56700000000001,-0.04400000000001114,-0.12700000000000955,26.0,29.7,59.0,1.6
0 days 02:08:09.303000,HUL,0 days 00:01:29.331000,47.0,2.0,HARD,34.0,1,False,89.331,89.55966666666666,89.806,-0.4749999999999943,-0.2609999999999957,26.0,29.7,59.0,1.6
0 days 02:08:25.949000,ALB,0 days 00:01:29.471000,47.0,2.0,HARD,35.0,1,False,89.471,89.46133333333334,89.711,-0.23999999999999488,0.03300000000000125,26.0,29.7,59.0,1.6
0 days 02:08:31.932000,ALO,0 days 00:01:28.231000,47.0,3.0,HARD,11.0,1,True,88.231,88.35066666666665,88.379,-0.14800000000001035,-0.35200000000000387,26.0,29.7,59.0,2.5
0 days 02:08:36.078000,TSU,0 days 00:01:29.505000,47.0,2.0,HARD,25.0,1,False,89.505,89.954,89.703,-0.1980000000000075,-0.2950000000000017,26.0,29.7,59.0,2.5
0 days 02:08:36.962000,PIA,0 days 00:01:29.671000,47.0,3.0,HARD,15.0,1,False,89.67099999999999,89.78766666666665,88.238,1.4329999999999927,-0.006000000000000227,26.0,29.7,59.0,2.5
0 days 02:08:39.444000,STR,0 days 00:01:28.794000,47.0,3.0,HARD,15.0,1,False,88.794,88.859,88.798,-0.0040000000000048885,-0.2120000000000033,26.0,29.7,59.0,2.5
