Time,Driver,LapTime,LapNumber,Stint,Compound,TyreLife,TrackStatus,IsPersonalBest,LapTime_Seconds,RollingAvgLapTime,BaselineLapTime,LapTimeDelta,DegradationRate,AirTemp,TrackTemp,Humidity,WindSpeed
0 days 01:32:35.016000,TSU,0 days 00:01:19.239000,23.0,1.0,MEDIUM,23.0,1,False,79.239,79.217,78.73,0.5090000000000003,0.0870000000000033,25.4,39.0,42.0,1.1
0 days 01:32:39.588000,NOR,0 days 00:01:18.657000,23.0,1.0,MEDIUM,23.0,1,False,78.657,78.871,79.045,-0.38800000000000523,-0.22500000000000853,25.4,39.0,42.0,1.1
0 days 01:32:43.775000,PIA,0 days 00:01:19.520000,23.0,1.0,HARD,23.0,1,False,79.52,79.20333333333333,79.247,0.27299999999999613,0.49499999999999034,25.4,39.0,42.0,1.1
0 days 01:32:46.390000,DEV,0 days 00:01:19.699000,23.0,1.0,MEDIUM,23.0,1,False,79.699,79.55833333333334,79.224,0.4749999999999943,0.12099999999999511,25.4,39.0,42.0,1.1
0 days 01:32:47.066000,BOT,0 days 00:01:18.737000,23.0,1.0,HARD,23.0,1,False,78.737,78.34033333333333,79.16499999999999,-0.42799999999999727,0.47699999999998965,25.4,39.0,42.0,1.1
0 days 01:32:52.640000,MAG,0 days 00:01:18.926000,23.0,1.0,HARD,23.0,1,False,78.926,78.831,79.352,-0.42600000000000193,0.15900000000000603,25.4,39.0,42.0,1.1
0 days 01:32:52.893000,STR,0 days 00:01:18.927000,23.0,1.0,HARD,24.0,1,False,78.92699999999999,78.68966666666665,79.785,-0.8580000000000041,0.3789999999999907,25.4,39.0,42.0,1.1
0 days 01:32:53.589000,PER,0 days 00:01:18.604000,23.0,2.0,HARD,22.0,1,False,78.604,78.64333333333333,76.458,2.146000000000001,-0.19899999999999807,25.4,39.0,42.0,1.1
0 days 01:32:57.143000,HUL,0 days 00:01:18.009000,23.0,2.0,HARD,22.0,1,False,78.009,77.685,76.991,1.0180000000000007,0.16400000000000148,25.4,39.0,42.0,1.1
0 days 01:33:02.173000,ZHO,0 days 00:01:17.450000,23.0,2.0,HARD,22.0,1,False,77.45,77.761,77.205,0.24500000000000455,-0.13799999999999102,25.4,39.0,42.0,1.1
