Time,Driver,LapTime,LapNumber,Stint,Compound,TyreLife,TrackStatus,IsPersonalBest
0 days 01:54:13.130000,ALO,0 days 00:01:32.355000,33.0,2.0,HARD,10.0,1,False
0 days 01:55:45.534000,ALO,0 days 00:01:32.404000,34.0,2.0,HARD,11.0,1,False
0 days 01:57:17.478000,ALO,0 days 00:01:31.944000,35.0,2.0,HARD,12.0,1,True
0 days 01:58:49.485000,ALO,0 days 00:01:32.007000,36.0,2.0,HARD,13.0,1,False
0 days 02:00:20.951000,ALO,0 days 00:01:31.466000,37.0,2.0,HARD,14.0,1,True
0 days 02:01:52.298000,ALO,0 days 00:01:31.347000,38.0,2.0,HARD,15.0,1,True
0 days 02:03:23.702000,ALO,0 days 00:01:31.404000,39.0,2.0,HARD,16.0,1,False
0 days 02:04:55.216000,ALO,0 days 00:01:31.514000,40.0,2.0,HARD,17.0,1,False
0 days 02:06:26.506000,ALO,0 days 00:01:31.290000,41.0,2.0,HARD,18.0,1,True
0 days 02:07:57.768000,ALO,0 days 00:01:31.262000,42.0,2.0,HARD,19.0,1,True
0 days 02:09:28.980000,ALO,0 days 00:01:31.212000,43.0,2.0,HARD,20.0,1,True
0 days 02:11:00.740000,ALO,0 days 00:01:31.760000,44.0,2.0,HARD,21.0,1,False
0 days 02:12:32.341000,ALO,0 days 00:01:31.601000,45.0,2.0,HARD,22.0,1,False
0 days 02:14:04.258000,ALO,0 days 00:01:31.917000,46.0,2.0,HARD,23.0,1,False
0 days 02:15:35.871000,ALO,0 days 00:01:31.613000,47.0,2.0,HARD,24.0,1,False
0 days 02:17:07.456000,ALO,0 days 00:01:31.585000,48.0,2.0,HARD,25.0,1,False
0 days 02:18:39.146000,ALO,0 days 00:01:31.690000,49.0,2.0,HARD,26.0,1,False
0 days 02:20:11.019000,ALO,0 days 00:01:31.873000,50.0,2.0,HARD,27.0,1,False
0 days 02:21:41.817000,ALO,0 days 00:01:30.798000,51.0,2.0,HARD,28.0,1,True
0 days 02:23:14.069000,ALO,0 days 00:01:32.252000,52.0,2.0,HARD,29.0,1,False
0 days 02:24:45.804000,ALO,0 days 00:01:31.735000,53.0,2.0,HARD,30.0,1,False
0 days 02:26:17.258000,ALO,0 days 00:01:31.454000,54.0,2.0,HARD,31.0,1,False
0 days 02:27:49.018000,ALO,0 days 00:01:31.760000,55.0,2.0,HARD,32.0,1,False
0 days 02:29:20.613000,ALO,0 days 00:01:31.595000,56.0,2.0,HARD,33.0,1,False
0 days 02:30:51.132000,ALO,0 days 00:01:30.519000,57.0,2.0,HARD,34.0,1,True
0 days 01:04:24.664000,SAI,,1.0,1.0,MEDIUM,1.0,1,False
0 days 01:05:58.879000,SAI,0 days 00:01:34.215000,2.0,1.0,MEDIUM,2.0,1,True
0 days 01:07:32.361000,SAI,0 days 00:01:33.482000,3.0,1.0,MEDIUM,3.0,1,True
0 days 01:09:05.928000,SAI,0 days 00:01:33.567000,4.0,1.0,MEDIUM,4.0,1,False
0 days 01:10:39.177000,SAI,0 days 00:01:33.249000,5.0,1.0,MEDIUM,5.0,1,True
0 days 01:12:12.026000,SAI,0 days 00:01:32.849000,6.0,1.0,MEDIUM,6.0,1,True
0 days 01:13:45.245000,SAI,0 days 00:01:33.219000,7.0,1.0,MEDIUM,7.0,1,False
0 days 01:15:18.238000,SAI,0 days 00:01:32.993000,8.0,1.0,MEDIUM,8.0,1,False
0 days 01:16:51.345000,SAI,0 days 00:01:33.107000,9.0,1.0,MEDIUM,9.0,1,False
0 days 01:18:24.467000,SAI,0 days 00:01:33.122000,10.0,1.0,MEDIUM,10.0,1,False
0 days 01:19:57.438000,SAI,0 days 00:01:32.971000,11.0,1.0,MEDIUM,11.0,1,False
0 days 01:21:30.016000,SAI,0 days 00:01:32.578000,12.0,1.0,MEDIUM,12.0,1,True
0 days 01:23:02.430000,SAI,0 days 00:01:32.414000,13.0,1.0,MEDIUM,13.0,1,True
0 days 01:24:35.749000,SAI,0 days 00:01:33.319000,14.0,1.0,MEDIUM,14.0,1,False
0 days 01:26:08.809000,SAI,0 days 00:01:33.060000,15.0,1.0,MEDIUM,15.0,1,False
0 days 01:27:41.772000,SAI,0 days 00:01:32.963000,16.0,1.0,MEDIUM,16.0,1,False
0 days 01:29:14.520000,SAI,0 days 00:01:32.748000,17.0,1.0,MEDIUM,17.0,1,False
0 days 01:30:51.831000,SAI,0 days 00:01:37.311000,18.0,1.0,MEDIUM,18.0,1,False
0 days 01:32:38.365000,SAI,0 days 00:01:46.534000,19.0,2.0,HARD,1.0,1,False
0 days 01:34:10.574000,SAI,0 days 00:01:32.209000,20.0,2.0,HARD,2.0,1,True
0 days 01:35:42.920000,SAI,0 days 00:01:32.346000,21.0,2.0,HARD,3.0,1,False
0 days 01:37:15.539000,SAI,0 days 00:01:32.619000,22.0,2.0,HARD,4.0,1,False
0 days 01:38:47.893000,SAI,0 days 00:01:32.354000,23.0,2.0,HARD,5.0,1,False
0 days 01:40:20.280000,SAI,0 days 00:01:32.387000,24.0,2.0,HARD,6.0,1,False
0 days 01:41:52.973000,SAI,0 days 00:01:32.693000,25.0,2.0,HARD,7.0,1,False
0 days 01:43:25.529000,SAI,0 days 00:01:32.556000,26.0,2.0,HARD,8.0,1,False
0 days 01:44:58.976000,SAI,0 days 00:01:33.447000,27.0,2.0,HARD,9.0,1,False
0 days 01:46:31.725000,SAI,0 days 00:01:32.749000,28.0,2.0,HARD,10.0,1,False
0 days 01:48:04.440000,SAI,0 days 00:01:32.715000,29.0,2.0,HARD,11.0,1,False
0 days 01:49:37.156000,SAI,0 days 00:01:32.716000,30.0,2.0,HARD,12.0,1,False
0 days 01:51:09.883000,SAI,0 days 00:01:32.727000,31.0,2.0,HARD,13.0,1,False
0 days 01:52:42.204000,SAI,0 days 00:01:32.321000,32.0,2.0,HARD,14.0,1,False
0 days 01:54:16.644000,SAI,0 days 00:01:34.440000,33.0,2.0,HARD,15.0,1,False
0 days 01:55:48.597000,SAI,0 days 00:01:31.953000,34.0,2.0,HARD,16.0,1,True
0 days 01:57:20.903000,SAI,0 days 00:01:32.306000,35.0,2.0,HARD,17.0,1,False
0 days 01:58:53.817000,SAI,0 days 00:01:32.914000,36.0,2.0,HARD,18.0,1,False
0 days 02:00:27.339000,SAI,0 days 00:01:33.522000,37.0,2.0,HARD,19.0,1,False
0 days 02:01:59.846000,SAI,0 days 00:01:32.507000,38.0,2.0,HARD,20.0,1,False
0 days 02:03:32.054000,SAI,0 days 00:01:32.208000,39.0,2.0,HARD,21.0,1,False
0 days 02:05:03.921000,SAI,0 days 00:01:31.867000,40.0,2.0,HARD,22.0,1,True
