Time,Driver,LapTime,LapNumber,Stint,Compound,TyreLife,TrackStatus,IsPersonalBest
0 days 02:17:59.829000,PER,0 days 00:01:27.758000,50.0,3.0,HARD,8.0,1,False
0 days 02:19:27.695000,PER,0 days 00:01:27.866000,51.0,3.0,HARD,9.0,1,False
0 days 02:20:55.581000,PER,0 days 00:01:27.886000,52.0,3.0,HARD,10.0,1,False
0 days 02:22:23.888000,PER,0 days 00:01:28.307000,53.0,3.0,HARD,11.0,1,False
0 days 02:23:51.912000,PER,0 days 00:01:28.024000,54.0,3.0,HARD,12.0,1,False
0 days 02:25:20.099000,PER,0 days 00:01:28.187000,55.0,3.0,HARD,13.0,1,False
0 days 02:26:47.995000,PER,0 days 00:01:27.896000,56.0,3.0,HARD,14.0,1,False
0 days 02:28:15.986000,PER,0 days 00:01:27.991000,57.0,3.0,HARD,15.0,1,False
0 days 02:29:43.934000,PER,0 days 00:01:27.948000,58.0,3.0,HARD,16.0,1,False
0 days 01:04:01.433000,GAS,,1.0,1.0,MEDIUM,1.0,1,False
0 days 01:05:33.207000,GAS,0 days 00:01:31.774000,2.0,1.0,MEDIUM,2.0,1,True
0 days 01:07:04.031000,GAS,0 days 00:01:30.824000,3.0,1.0,MEDIUM,3.0,1,True
0 days 01:08:34.789000,GAS,0 days 00:01:30.758000,4.0,1.0,MEDIUM,4.0,1,True
0 days 01:10:05.553000,GAS,0 days 00:01:30.764000,5.0,1.0,MEDIUM,5.0,1,False
0 days 01:11:36.439000,GAS,0 days 00:01:30.886000,6.0,1.0,MEDIUM,6.0,1,False
0 days 01:13:07.226000,GAS,0 days 00:01:30.787000,7.0,1.0,MEDIUM,7.0,1,False
0 days 01:14:38.170000,GAS,0 days 00:01:30.944000,8.0,1.0,MEDIUM,8.0,1,False
0 days 01:16:09.475000,GAS,0 days 00:01:31.305000,9.0,1.0,MEDIUM,9.0,1,False
0 days 01:17:40.611000,GAS,0 days 00:01:31.136000,10.0,1.0,MEDIUM,10.0,1,False
0 days 01:19:12.078000,GAS,0 days 00:01:31.467000,11.0,1.0,MEDIUM,11.0,1,False
0 days 01:20:44.570000,GAS,0 days 00:01:32.492000,12.0,1.0,MEDIUM,12.0,1,False
0 days 01:22:16.102000,GAS,0 days 00:01:31.532000,13.0,1.0,MEDIUM,13.0,1,False
0 days 01:23:47.559000,GAS,0 days 00:01:31.457000,14.0,1.0,MEDIUM,14.0,1,False
0 days 01:25:19.545000,GAS,0 days 00:01:31.986000,15.0,1.0,MEDIUM,15.0,1,False
0 days 01:26:51.818000,GAS,0 days 00:01:32.273000,16.0,1.0,MEDIUM,16.0,1,False
0 days 01:28:26.527000,GAS,0 days 00:01:34.709000,17.0,1.0,MEDIUM,17.0,1,False
0 days 01:30:17.932000,GAS,0 days 00:01:51.405000,18.0,2.0,HARD,1.0,1,False
0 days 01:31:47.932000,GAS,0 days 00:01:30,19.0,2.0,HARD,2.0,1,True
0 days 01:33:18.174000,GAS,0 days 00:01:30.242000,20.0,2.0,HARD,3.0,1,False
0 days 01:34:48.596000,GAS,0 days 00:01:30.422000,21.0,2.0,HARD,4.0,1,False
0 days 01:36:18.775000,GAS,0 days 00:01:30.179000,22.0,2.0,HARD,5.0,1,False
0 days 01:37:49.933000,GAS,0 days 00:01:31.158000,23.0,2.0,HARD,6.0,1,False
0 days 01:39:20.735000,GAS,0 days 00:01:30.802000,24.0,2.0,HARD,7.0,1,False
0 days 01:40:51.587000,GAS,0 days 00:01:30.852000,25.0,2.0,HARD,8.0,1,False
0 days 01:42:22.216000,GAS,0 days 00:01:30.629000,26.0,2.0,HARD,9.0,1,False
0 days 01:43:52.620000,GAS,0 days 00:01:30.404000,27.0,2.0,HARD,10.0,1,False
0 days 01:45:23.116000,GAS,0 days 00:01:30.496000,28.0,2.0,HARD,11.0,1,False
0 days 01:46:53.445000,GAS,0 days 00:01:30.329000,29.0,2.0,HARD,12.0,1,False
0 days 01:48:23.837000,GAS,0 days 00:01:30.392000,30.0,2.0,HARD,13.0,1,False
0 days 01:49:54.076000,GAS,0 days 00:01:30.239000,31.0,2.0,HARD,14.0,1,False
0 days 01:51:26.639000,GAS,0 days 00:01:32.563000,32.0,2.0,HARD,15.0,1,False
0 days 01:53:17.940000,GAS,0 days 00:01:51.301000,33.0,3.0,HARD,1.0,1,False
0 days 01:54:47.091000,GAS,0 days 00:01:29.151000,34.0,3.0,HARD,2.0,1,True
0 days 01:56:16.107000,GAS,0 days 00:01:29.016000,35.0,3.0,HARD,3.0,1,True
0 days 01:57:45.458000,GAS,0 days 00:01:29.351000,36.0,3.0,HARD,4.0,1,False
0 days 01:59:15.468000,GAS,0 days 00:01:30.010000,37.0,3.0,HARD,5.0,1,False
0 days 02:00:45.566000,GAS,0 days 00:01:30.098000,38.0,3.0,HARD,6.0,1,False
0 days 02:02:16.363000,GAS,0 days 00:01:30.797000,39.0,3.0,HARD,7.0,1,False
0 days 02:03:46.222000,GAS,0 days 00:01:29.859000,40.0,3.0,HARD,8.0,1,False
0 days 02:05:15.843000,GAS,0 days 00:01:29.621000,41.0,3.0,HARD,9.0,1,False
0 days 02:06:45.074000,GAS,0 days 00:01:29.231000,42.0,3.0,HARD,10.0,1,False
0 days 02:08:14.791000,GAS,0 days 00:01:29.717000,43.0,3.0,HARD,11.0,1,False
0 days 02:09:44.561000,GAS,0 days 00:01:29.770000,44.0,3.0,HARD,12.0,1,False
0 days 02:11:14.064000,GAS,0 days 00:01:29.503000,45.0,3.0,HARD,13.0,1,False
0 days 02:12:43.492000,GAS,0 days 00:01:29.428000,46.0,3.0,HARD,14.0,1,False
0 days 02:14:13.218000,GAS,0 days 00:01:29.726000,47.0,3.0,HARD,15.0,1,False
0 days 02:15:42.723000,GAS,0 days 00:01:29.505000,48.0,3.0,HARD,16.0,1,False
0 days 02:17:12.241000,GAS,0 days 00:01:29.518000,49.0,3.0,HARD,17.0,1,False
0 days 02:18:41.790000,GAS,0 days 00:01:29.549000,50.0,3.0,HARD,18.0,1,False
0 days 02:20:11.235000,GAS,0 days 00:01:29.445000,51.0,3.0,HARD,19.0,1,False
0 days 02:21:40.822000,GAS,0 days 00:01:29.587000,52.0,3.0,HARD,20.0,1,False
0 days 02:23:10.354000,GAS,0 days 00:01:29.532000,53.0,3.0,HARD,21.0,1,False
0 days 02:24:39.789000,GAS,0 days 00:01:29.435000,54.0,3.0,HARD,22.0,1,False
0 days 02:26:09.096000,GAS,0 days 00:01:29.307000,55.0,3.0,HARD,23.0,1,False
0 days 02:27:38.592000,GAS,0 days 00:01:29.496000,56.0,3.0,HARD,24.0,1,False
0 days 02:29:08.234000,GAS,0 days 00:01:29.642000,57.0,3.0,HARD,25.0,1,False
0 days 02:30:37.781000,GAS,0 days 00:01:29.547000,58.0,3.0,HARD,26.0,1,False
0 days 01:04:02.084000,HAM,,1.0,1.0,MEDIUM,1.0,1,False
0 days 01:05:33.811000,HAM,0 days 00:01:31.727000,2.0,1.0,MEDIUM,2.0,1,True
0 days 01:07:05.337000,HAM,0 days 00:01:31.526000,3.0,1.0,MEDIUM,3.0,1,True
0 days 01:08:36.181000,HAM,0 days 00:01:30.844000,4.0,1.0,MEDIUM,4.0,1,True
0 days 01:10:07.025000,HAM,0 days 00:01:30.844000,5.0,1.0,MEDIUM,5.0,1,False
0 days 01:11:37.659000,HAM,0 days 00:01:30.634000,6.0,1.0,MEDIUM,6.0,1,True
0 days 01:13:08.558000,HAM,0 days 00:01:30.899000,7.0,1.0,MEDIUM,7.0,1,False
0 days 01:14:39.619000,HAM,0 days 00:01:31.061000,8.0,1.0,MEDIUM,8.0,1,False
0 days 01:16:10.751000,HAM,0 days 00:01:31.132000,9.0,1.0,MEDIUM,9.0,1,False
0 days 01:17:42.022000,HAM,0 days 00:01:31.271000,10.0,1.0,MEDIUM,10.0,1,False
0 days 01:19:13.400000,HAM,0 days 00:01:31.378000,11.0,1.0,MEDIUM,11.0,1,False
0 days 01:20:45.116000,HAM,0 days 00:01:31.716000,12.0,1.0,MEDIUM,12.0,1,False
0 days 01:22:16.805000,HAM,0 days 00:01:31.689000,13.0,1.0,MEDIUM,13.0,1,False
0 days 01:23:48.237000,HAM,0 days 00:01:31.432000,14.0,1.0,MEDIUM,14.0,1,False
0 days 01:25:21.888000,HAM,0 days 00:01:33.651000,15.0,1.0,MEDIUM,15.0,1,False
0 days 01:27:12.723000,HAM,0 days 00:01:50.835000,16.0,2.0,HARD,1.0,1,False
0 days 01:28:42.818000,HAM,0 days 00:01:30.095000,17.0,2.0,HARD,2.0,1,True
0 days 01:30:12.875000,HAM,0 days 00:01:30.057000,18.0,2.0,HARD,3.0,1,True
0 days 01:31:42.854000,HAM,0 days 00:01:29.979000,19.0,2.0,HARD,4.0,1,True
0 days 01:33:12.511000,HAM,0 days 00:01:29.657000,20.0,2.0,HARD,5.0,1,True
0 days 01:34:42.361000,HAM,0 days 00:01:29.850000,21.0,2.0,HARD,6.0,1,False
0 days 01:36:13.863000,HAM,0 days 00:01:31.502000,22.0,2.0,HARD,7.0,1,False
0 days 01:37:44.128000,HAM,0 days 00:01:30.265000,23.0,2.0,HARD,8.0,1,False
0 days 01:39:13.989000,HAM,0 days 00:01:29.861000,24.0,2.0,HARD,9.0,1,False
0 days 01:40:43.359000,HAM,0 days 00:01:29.370000,25.0,2.0,HARD,10.0,1,True
0 days 01:42:13.258000,HAM,0 days 00:01:29.899000,26.0,2.0,HARD,11.0,1,False
0 days 01:43:42.826000,HAM,0 days 00:01:29.568000,27.0,2.0,HARD,12.0,1,False
0 days 01:45:12.517000,HAM,0 days 00:01:29.691000,28.0,2.0,HARD,13.0,1,False
0 days 01:46:42.359000,HAM,0 days 00:01:29.842000,29.0,2.0,HARD,14.0,1,False
0 days 01:48:12.477000,HAM,0 days 00:01:30.118000,30.0,2.0,HARD,15.0,1,False
0 days 01:49:42.283000,HAM,0 days 00:01:29.806000,31.0,2.0,HARD,16.0,1,False
0 days 01:51:12.159000,HAM,0 days 00:01:29.876000,32.0,2.0,HARD,17.0,1,False
0 days 01:52:41.933000,HAM,0 days 00:01:29.774000,33.0,2.0,HARD,18.0,1,False
0 days 01:54:11.722000,HAM,0 days 00:01:29.789000,34.0,2.0,HARD,19.0,1,False
0 days 01:55:43.046000,HAM,0 days 00:01:31.324000,35.0,2.0,HARD,20.0,1,False
0 days 01:57:31.827000,HAM,0 days 00:01:48.781000,36.0,3.0,HARD,1.0,1,False
0 days 01:59:01.359000,HAM,0 days 00:01:29.532000,37.0,3.0,HARD,2.0,1,False
0 days 02:00:31.732000,HAM,0 days 00:01:30.373000,38.0,3.0,HARD,3.0,1,False
0 days 02:02:00.953000,HAM,0 days 00:01:29.221000,39.0,3.0,HARD,4.0,1,True
0 days 02:03:29.820000,HAM,0 days 00:01:28.867000,40.0,3.0,HARD,5.0,1,True
0 days 02:04:58.630000,HAM,0 days 00:01:28.810000,41.0,3.0,HARD,6.0,1,True
0 days 02:06:27.423000,HAM,0 days 00:01:28.793000,42.0,3.0,HARD,7.0,1,True
0 days 02:07:56.134000,HAM,0 days 00:01:28.711000,43.0,3.0,HARD,8.0,1,True
0 days 02:09:25.124000,HAM,0 days 00:01:28.990000,44.0,3.0,HARD,9.0,1,False
0 days 02:10:54.147000,HAM,0 days 00:01:29.023000,45.0,3.0,HARD,10.0,1,False
0 days 02:12:23.876000,HAM,0 days 00:01:29.729000,46.0,3.0,HARD,11.0,1,False
0 days 02:13:53.404000,HAM,0 days 00:01:29.528000,47.0,3.0,HARD,12.0,1,False
0 days 02:15:22.218000,HAM,0 days 00:01:28.814000,48.0,3.0,HARD,13.0,1,False
0 days 02:16:51.027000,HAM,0 days 00:01:28.809000,49.0,3.0,HARD,14.0,1,False
0 days 02:18:19.612000,HAM,0 days 00:01:28.585000,50.0,3.0,HARD,15.0,1,True
0 days 02:19:48.143000,HAM,0 days 00:01:28.531000,51.0,3.0,HARD,16.0,1,True
0 days 02:21:16.515000,HAM,0 days 00:01:28.372000,52.0,3.0,HARD,17.0,1,True
0 days 02:22:44.989000,HAM,0 days 00:01:28.474000,53.0,3.0,HARD,18.0,1,False
0 days 02:24:13.623000,HAM,0 days 00:01:28.634000,54.0,3.0,HARD,19.0,1,False
0 days 02:25:42.207000,HAM,0 days 00:01:28.584000,55.0,3.0,HARD,20.0,1,False
0 days 02:27:11.345000,HAM,0 days 00:01:29.138000,56.0,3.0,HARD,21.0,1,False
0 days 02:28:41.011000,HAM,0 days 00:01:29.666000,57.0,3.0,HARD,22.0,1,False
0 days 02:30:11.905000,HAM,0 days 00:01:30.894000,58.0,3.0,HARD,23.0,1,False
0 days 01:04:03.054000,OCO,,1.0,1.0,MEDIUM,1.0,1,False
0 days 01:05:34.864000,OCO,0 days 00:01:31.810000,2.0,1.0,MEDIUM,2.0,1,True
0 days 01:07:05.897000,OCO,0 days 00:01:31.033000,3.0,1.0,MEDIUM,3.0,1,True
0 days 01:08:36.885000,OCO,0 days 00:01:30.988000,4.0,1.0,MEDIUM,4.0,1,True
0 days 01:10:07.879000,OCO,0 days 00:01:30.994000,5.0,1.0,MEDIUM,5.0,1,False
0 days 01:11:38.568000,OCO,0 days 00:01:30.689000,6.0,1.0,MEDIUM,6.0,1,True
0 days 01:13:09.500000,OCO,0 days 00:01:30.932000,7.0,1.0,MEDIUM,7.0,1,False
0 days 01:14:40.497000,OCO,0 days 00:01:30.997000,8.0,1.0,MEDIUM,8.0,1,False
0 days 01:16:11.570000,OCO,0 days 00:01:31.073000,9.0,1.0,MEDIUM,9.0,1,False
0 days 01:17:42.824000,OCO,0 days 00:01:31.254000,10.0,1.0,MEDIUM,10.0,1,False
0 days 01:19:14.246000,OCO,0 days 00:01:31.422000,11.0,1.0,MEDIUM,11.0,1,False
0 days 01:20:45.773000,OCO,0 days 00:01:31.527000,12.0,1.0,MEDIUM,12.0,1,False
0 days 01:22:17.543000,OCO,0 days 00:01:31.770000,13.0,1.0,MEDIUM,13.0,1,False
0 days 01:23:49.190000,OCO,0 days 00:01:31.647000,14.0,1.0,MEDIUM,14.0,1,False
0 days 01:25:22.857000,OCO,0 days 00:01:33.667000,15.0,1.0,MEDIUM,15.0,1,False
0 days 01:27:13.472000,OCO,0 days 00:01:50.615000,16.0,2.0,HARD,1.0,1,False
0 days 01:28:43.606000,OCO,0 days 00:01:30.134000,17.0,2.0,HARD,2.0,1,True
0 days 01:30:13.882000,OCO,0 days 00:01:30.276000,18.0,2.0,HARD,3.0,1,False
0 days 01:31:44.014000,OCO,0 days 00:01:30.132000,19.0,2.0,HARD,4.0,1,True
0 days 01:33:14.142000,OCO,0 days 00:01:30.128000,20.0,2.0,HARD,5.0,1,True
0 days 01:34:44.388000,OCO,0 days 00:01:30.246000,21.0,2.0,HARD,6.0,1,False
0 days 01:36:15.144000,OCO,0 days 00:01:30.756000,22.0,2.0,HARD,7.0,1,False
0 days 01:37:46.870000,OCO,0 days 00:01:31.726000,23.0,2.0,HARD,8.0,1,False
0 days 01:39:17.661000,OCO,0 days 00:01:30.791000,24.0,2.0,HARD,9.0,1,False
0 days 01:40:47.999000,OCO,0 days 00:01:30.338000,25.0,2.0,HARD,10.0,1,False
0 days 01:42:18.992000,OCO,0 days 00:01:30.993000,26.0,2.0,HARD,11.0,1,False
0 days 01:43:49.570000,OCO,0 days 00:01:30.578000,27.0,2.0,HARD,12.0,1,False
0 days 01:45:19.892000,OCO,0 days 00:01:30.322000,28.0,2.0,HARD,13.0,1,False
0 days 01:46:50.396000,OCO,0 days 00:01:30.504000,29.0,2.0,HARD,14.0,1,False
0 days 01:48:20.910000,OCO,0 days 00:01:30.514000,30.0,2.0,HARD,15.0,1,False
0 days 01:49:51.229000,OCO,0 days 00:01:30.319000,31.0,2.0,HARD,16.0,1,False
0 days 01:51:21.472000,OCO,0 days 00:01:30.243000,32.0,2.0,HARD,17.0,1,False
0 days 01:52:51.716000,OCO,0 days 00:01:30.244000,33.0,2.0,HARD,18.0,1,False
0 days 01:54:21.749000,OCO,0 days 00:01:30.033000,34.0,2.0,HARD,19.0,1,True
0 days 01:55:52.223000,OCO,0 days 00:01:30.474000,35.0,2.0,HARD,20.0,1,False
0 days 01:57:22.845000,OCO,0 days 00:01:30.622000,36.0,2.0,HARD,21.0,1,False
0 days 01:58:53.152000,OCO,0 days 00:01:30.307000,37.0,2.0,HARD,22.0,1,False
0 days 02:00:23.290000,OCO,0 days 00:01:30.138000,38.0,2.0,HARD,23.0,1,False
0 days 02:01:55.385000,OCO,0 days 00:01:32.095000,39.0,2.0,HARD,24.0,1,False
0 days 02:03:25.832000,OCO,0 days 00:01:30.447000,40.0,2.0,HARD,25.0,1,False
0 days 02:04:56.084000,OCO,0 days 00:01:30.252000,41.0,2.0,HARD,26.0,1,False
0 days 02:06:26.826000,OCO,0 days 00:01:30.742000,42.0,2.0,HARD,27.0,1,False
0 days 02:07:57.907000,OCO,0 days 00:01:31.081000,43.0,2.0,HARD,28.0,1,False
0 days 02:09:28.338000,OCO,0 days 00:01:30.431000,44.0,2.0,HARD,29.0,1,False
0 days 02:10:58.501000,OCO,0 days 00:01:30.163000,45.0,2.0,HARD,30.0,1,False
0 days 02:12:28.614000,OCO,0 days 00:01:30.113000,46.0,2.0,HARD,31.0,1,False
0 days 02:13:58.791000,OCO,0 days 00:01:30.177000,47.0,2.0,HARD,32.0,1,False
0 days 02:15:29.150000,OCO,0 days 00:01:30.359000,48.0,2.0,HARD,33.0,1,False
0 days 02:16:59.408000,OCO,0 days 00:01:30.258000,49.0,2.0,HARD,34.0,1,False
0 days 02:18:30.394000,OCO,0 days 00:01:30.986000,50.0,2.0,HARD,35.0,1,False
0 days 02:20:00.704000,OCO,0 days 00:01:30.310000,51.0,2.0,HARD,36.0,1,False
0 days 02:21:31.688000,OCO,0 days 00:01:30.984000,52.0,2.0,HARD,37.0,1,False
0 days 02:23:01.971000,OCO,0 days 00:01:30.283000,53.0,2.0,HARD,38.0,1,False
0 days 02:24:32.243000,OCO,0 days 00:01:30.272000,54.0,2.0,HARD,39.0,1,False
0 days 02:26:02.530000,OCO,0 days 00:01:30.287000,55.0,2.0,HARD,40.0,1,False
0 days 02:27:32.738000,OCO,0 days 00:01:30.208000,56.0,2.0,HARD,41.0,1,False
0 days 02:29:03.215000,OCO,0 days 00:01:30.477000,57.0,2.0,HARD,42.0,1,False
0 days 02:30:33.854000,OCO,0 days 00:01:30.639000,58.0,2.0,HARD,43.0,1,False
0 days 01:04:03.533000,STR,,1.0,1.0,HARD,2.0,1,False
0 days 01:05:35.496000,STR,0 days 00:01:31.963000,2.0,1.0,HARD,3.0,1,True
0 days 01:07:06.423000,STR,0 days 00:01:30.927000,3.0,1.0,HARD,4.0,1,True
0 days 01:08:37.440000,STR,0 days 00:01:31.017000,4.0,1.0,HARD,5.0,1,False
0 days 01:10:08.534000,STR,0 days 00:01:31.094000,5.0,1.0,HARD,6.0,1,False
0 days 01:11:39.329000,STR,0 days 00:01:30.795000,6.0,1.0,HARD,7.0,1,True
0 days 01:13:10.385000,STR,0 days 00:01:31.056000,7.0,1.0,HARD,8.0,1,False
0 days 01:14:41.373000,STR,0 days 00:01:30.988000,8.0,1.0,HARD,9.0,1,False
0 days 01:16:12.568000,STR,0 days 00:01:31.195000,9.0,1.0,HARD,10.0,1,False
0 days 01:17:43.642000,STR,0 days 00:01:31.074000,10.0,1.0,HARD,11.0,1,False
0 days 01:19:15.009000,STR,0 days 00:01:31.367000,11.0,1.0,HARD,12.0,1,False
0 days 01:20:46.564000,STR,0 days 00:01:31.555000,12.0,1.0,HARD,13.0,1,False
0 days 01:22:18.195000,STR,0 days 00:01:31.631000,13.0,1.0,HARD,14.0,1,False
0 days 01:23:49.888000,STR,0 days 00:01:31.693000,14.0,1.0,HARD,15.0,1,False
0 days 01:25:21.200000,STR,0 days 00:01:31.312000,15.0,1.0,HARD,16.0,1,False
0 days 01:26:52.493000,STR,0 days 00:01:31.293000,16.0,1.0,HARD,17.0,1,False
0 days 01:28:22.993000,STR,0 days 00:01:30.500000,17.0,1.0,HARD,18.0,1,True
0 days 01:29:54.004000,STR,0 days 00:01:31.011000,18.0,1.0,HARD,19.0,1,False
0 days 01:31:24.644000,STR,0 days 00:01:30.640000,19.0,1.0,HARD,20.0,1,False
0 days 01:32:55.299000,STR,0 days 00:01:30.655000,20.0,1.0,HARD,21.0,1,False
0 days 01:34:26.922000,STR,0 days 00:01:31.623000,21.0,1.0,HARD,22.0,1,False
0 days 01:35:59.837000,STR,0 days 00:01:32.915000,22.0,1.0,HARD,23.0,1,False
0 days 01:37:48.808000,STR,0 days 00:01:48.971000,23.0,2.0,HARD,2.0,1,False
0 days 01:39:19.161000,STR,0 days 00:01:30.353000,24.0,2.0,HARD,3.0,1,True
0 days 01:40:49.031000,STR,0 days 00:01:29.870000,25.0,2.0,HARD,4.0,1,True
0 days 01:42:17.891000,STR,0 days 00:01:28.860000,26.0,2.0,HARD,5.0,1,True
0 days 01:43:48.082000,STR,0 days 00:01:30.191000,27.0,2.0,HARD,6.0,1,False
0 days 01:45:18.394000,STR,0 days 00:01:30.312000,28.0,2.0,HARD,7.0,1,False
0 days 01:46:47.996000,STR,0 days 00:01:29.602000,29.0,2.0,HARD,8.0,1,False
0 days 01:48:17.732000,STR,0 days 00:01:29.736000,30.0,2.0,HARD,9.0,1,False
0 days 01:49:47.438000,STR,0 days 00:01:29.706000,31.0,2.0,HARD,10.0,1,False
0 days 01:51:17.269000,STR,0 days 00:01:29.831000,32.0,2.0,HARD,11.0,1,False
0 days 01:52:47.397000,STR,0 days 00:01:30.128000,33.0,2.0,HARD,12.0,1,False
0 days 01:54:17.318000,STR,0 days 00:01:29.921000,34.0,2.0,HARD,13.0,1,False
0 days 01:55:47.220000,STR,0 days 00:01:29.902000,35.0,2.0,HARD,14.0,1,False
0 days 01:57:17.706000,STR,0 days 00:01:30.486000,36.0,2.0,HARD,15.0,1,False
0 days 01:58:48.457000,STR,0 days 00:01:30.751000,37.0,2.0,HARD,16.0,1,False
0 days 02:00:18.860000,STR,0 days 00:01:30.403000,38.0,2.0,HARD,17.0,1,False
0 days 02:01:49.165000,STR,0 days 00:01:30.305000,39.0,2.0,HARD,18.0,1,False
0 days 02:03:19.264000,STR,0 days 00:01:30.099000,40.0,2.0,HARD,19.0,1,False
0 days 02:04:49.255000,STR,0 days 00:01:29.991000,41.0,2.0,HARD,20.0,1,False
0 days 02:06:20.895000,STR,0 days 00:01:31.640000,42.0,2.0,HARD,21.0,1,False
0 days 02:08:09.135000,STR,0 days 00:01:48.240000,43.0,3.0,MEDIUM,1.0,1,False
0 days 02:09:37.185000,STR,0 days 00:01:28.050000,44.0,3.0,MEDIUM,2.0,1,True
0 days 02:11:05.362000,STR,0 days 00:01:28.177000,45.0,3.0,MEDIUM,3.0,1,False
0 days 02:12:33.601000,STR,0 days 00:01:28.239000,46.0,3.0,MEDIUM,4.0,1,False
0 days 02:14:02.136000,STR,0 days 00:01:28.535000,47.0,3.0,MEDIUM,5.0,1,False
0 days 02:15:30.775000,STR,0 days 00:01:28.639000,48.0,3.0,MEDIUM,6.0,1,False
0 days 02:16:59.805000,STR,0 days 00:01:29.030000,49.0,3.0,MEDIUM,7.0,1,False
0 days 02:18:28.615000,STR,0 days 00:01:28.810000,50.0,3.0,MEDIUM,8.0,1,False
0 days 02:19:57.416000,STR,0 days 00:01:28.801000,51.0,3.0,MEDIUM,9.0,1,False
0 days 02:21:26.280000,STR,0 days 00:01:28.864000,52.0,3.0,MEDIUM,10.0,1,False
0 days 02:22:55.485000,STR,0 days 00:01:29.205000,53.0,3.0,MEDIUM,11.0,1,False
0 days 02:24:24.786000,STR,0 days 00:01:29.301000,54.0,3.0,MEDIUM,12.0,1,False
0 days 02:25:54.244000,STR,0 days 00:01:29.458000,55.0,3.0,MEDIUM,13.0,1,False
0 days 02:27:23.899000,STR,0 days 00:01:29.655000,56.0,3.0,MEDIUM,14.0,1,False
0 days 02:28:53.385000,STR,0 days 00:01:29.486000,57.0,3.0,MEDIUM,15.0,1,False
0 days 02:30:23.068000,STR,0 days 00:01:29.683000,58.0,3.0,MEDIUM,16.0,1,False
0 days 01:04:05.405000,ALB,,1.0,1.0,MEDIUM,2.0,1,False
0 days 01:05:38.965000,ALB,0 days 00:01:33.560000,2.0,1.0,MEDIUM,3.0,1,False
0 days 01:07:10.733000,ALB,0 days 00:01:31.768000,3.0,1.0,MEDIUM,4.0,1,True
0 days 01:08:42.324000,ALB,0 days 00:01:31.591000,4.0,1.0,MEDIUM,5.0,1,True
0 days 01:10:13.746000,ALB,0 days 00:01:31.422000,5.0,1.0,MEDIUM,6.0,1,True
0 days 01:11:45.237000,ALB,0 days 00:01:31.491000,6.0,1.0,MEDIUM,7.0,1,False
0 days 01:13:16.675000,ALB,0 days 00:01:31.438000,7.0,1.0,MEDIUM,8.0,1,False
0 days 01:14:48.255000,ALB,0 days 00:01:31.580000,8.0,1.0,MEDIUM,9.0,1,False
0 days 01:16:19.899000,ALB,0 days 00:01:31.644000,9.0,1.0,MEDIUM,10.0,1,False
0 days 01:17:51.877000,ALB,0 days 00:01:31.978000,10.0,1.0,MEDIUM,11.0,1,False
0 days 01:19:23.839000,ALB,0 days 00:01:31.962000,11.0,1.0,MEDIUM,12.0,1,False
0 days 01:20:55.797000,ALB,0 days 00:01:31.958000,12.0,1.0,MEDIUM,13.0,1,False
0 days 01:22:27.497000,ALB,0 days 00:01:31.700000,13.0,1.0,MEDIUM,14.0,1,False
0 days 01:23:59.152000,ALB,0 days 00:01:31.655000,14.0,1.0,MEDIUM,15.0,1,False
0 days 01:25:30.881000,ALB,0 days 00:01:31.729000,15.0,1.0,MEDIUM,16.0,1,False
0 days 01:27:05.163000,ALB,0 days 00:01:34.282000,16.0,1.0,MEDIUM,17.0,1,False
0 days 01:28:57.064000,ALB,0 days 00:01:51.901000,17.0,2.0,HARD,1.0,1,False
0 days 01:30:27.527000,ALB,0 days 00:01:30.463000,18.0,2.0,HARD,2.0,1,True
0 days 01:31:58.100000,ALB,0 days 00:01:30.573000,19.0,2.0,HARD,3.0,1,False
0 days 01:33:28.492000,ALB,0 days 00:01:30.392000,20.0,2.0,HARD,4.0,1,True
0 days 01:34:59.032000,ALB,0 days 00:01:30.540000,21.0,2.0,HARD,5.0,1,False
0 days 01:36:29.738000,ALB,0 days 00:01:30.706000,22.0,2.0,HARD,6.0,1,False
0 days 01:38:00.010000,ALB,0 days 00:01:30.272000,23.0,2.0,HARD,7.0,1,True
0 days 01:39:30.521000,ALB,0 days 00:01:30.511000,24.0,2.0,HARD,8.0,1,False
0 days 01:41:01.176000,ALB,0 days 00:01:30.655000,25.0,2.0,HARD,9.0,1,False
0 days 01:42:31.268000,ALB,0 days 00:01:30.092000,26.0,2.0,HARD,10.0,1,True
0 days 01:44:01.996000,ALB,0 days 00:01:30.728000,27.0,2.0,HARD,11.0,1,False
0 days 01:45:32.627000,ALB,0 days 00:01:30.631000,28.0,2.0,HARD,12.0,1,False
0 days 01:47:03.215000,ALB,0 days 00:01:30.588000,29.0,2.0,HARD,13.0,1,False
0 days 01:48:33.806000,ALB,0 days 00:01:30.591000,30.0,2.0,HARD,14.0,1,False
0 days 01:50:04.361000,ALB,0 days 00:01:30.555000,31.0,2.0,HARD,15.0,1,False
0 days 01:51:34.711000,ALB,0 days 00:01:30.350000,32.0,2.0,HARD,16.0,1,False
0 days 01:53:05.158000,ALB,0 days 00:01:30.447000,33.0,2.0,HARD,17.0,1,False
0 days 01:54:35.184000,ALB,0 days 00:01:30.026000,34.0,2.0,HARD,18.0,1,True
0 days 01:56:05.171000,ALB,0 days 00:01:29.987000,35.0,2.0,HARD,19.0,1,True
