Time,Driver,LapTime,LapNumber,Stint,Compound,TyreLife,TrackStatus,IsPersonalBest
0 days 02:34:46.078000,NOR,0 days 00:01:18.906000,44.0,2.0,HARD,44.0,1,False
0 days 02:36:03.975000,NOR,0 days 00:01:17.897000,45.0,2.0,HARD,45.0,1,True
0 days 02:37:22.190000,NOR,0 days 00:01:18.215000,46.0,2.0,HARD,46.0,1,False
0 days 02:38:40.331000,NOR,0 days 00:01:18.141000,47.0,2.0,HARD,47.0,1,False
0 days 02:39:58.306000,NOR,0 days 00:01:17.975000,48.0,2.0,HARD,48.0,1,False
0 days 02:41:16.483000,NOR,0 days 00:01:18.177000,49.0,2.0,HARD,49.0,1,False
0 days 02:42:34.701000,NOR,0 days 00:01:18.218000,50.0,2.0,HARD,50.0,1,False
0 days 02:43:52.473000,NOR,0 days 00:01:17.772000,51.0,2.0,HARD,51.0,1,True
0 days 02:45:10.696000,NOR,0 days 00:01:18.223000,52.0,2.0,HARD,52.0,1,False
0 days 02:46:28.266000,NOR,0 days 00:01:17.570000,53.0,2.0,HARD,53.0,12,True
0 days 02:47:46.104000,NOR,0 days 00:01:17.838000,54.0,2.0,HARD,54.0,1,False
0 days 02:49:04.486000,NOR,0 days 00:01:18.382000,55.0,2.0,HARD,55.0,1,False
0 days 02:50:22.641000,NOR,0 days 00:01:18.155000,56.0,2.0,HARD,56.0,1,False
0 days 02:51:40.456000,NOR,0 days 00:01:17.815000,57.0,2.0,HARD,57.0,1,False
0 days 02:52:57.851000,NOR,0 days 00:01:17.395000,58.0,2.0,HARD,58.0,1,True
0 days 02:54:14.973000,NOR,0 days 00:01:17.122000,59.0,2.0,HARD,59.0,1,True
0 days 02:55:31.668000,NOR,0 days 00:01:16.695000,60.0,2.0,HARD,60.0,1,True
0 days 02:56:49.282000,NOR,0 days 00:01:17.614000,61.0,2.0,HARD,61.0,1,False
0 days 02:58:05.308000,NOR,0 days 00:01:16.026000,62.0,2.0,HARD,62.0,1,True
0 days 02:59:22.184000,NOR,0 days 00:01:16.876000,63.0,2.0,HARD,63.0,1,False
0 days 03:00:37.926000,NOR,0 days 00:01:15.742000,64.0,2.0,HARD,64.0,1,True
0 days 03:01:55.069000,NOR,0 days 00:01:17.143000,65.0,2.0,HARD,65.0,1,False
0 days 03:03:11.283000,NOR,0 days 00:01:16.214000,66.0,2.0,HARD,66.0,1,False
0 days 03:04:27.398000,NOR,0 days 00:01:16.115000,67.0,2.0,HARD,67.0,1,False
0 days 03:05:43.570000,NOR,0 days 00:01:16.172000,68.0,2.0,HARD,68.0,1,False
0 days 03:06:59.884000,NOR,0 days 00:01:16.314000,69.0,2.0,HARD,69.0,1,False
0 days 03:08:17.097000,NOR,0 days 00:01:17.213000,70.0,2.0,HARD,70.0,1,False
0 days 03:09:33.706000,NOR,0 days 00:01:16.609000,71.0,2.0,HARD,71.0,1,False
0 days 03:10:50.507000,NOR,0 days 00:01:16.801000,72.0,2.0,HARD,72.0,1,False
0 days 03:12:06.792000,NOR,0 days 00:01:16.285000,73.0,2.0,HARD,73.0,1,False
0 days 03:13:23.221000,NOR,0 days 00:01:16.429000,74.0,2.0,HARD,74.0,1,False
0 days 03:14:39.738000,NOR,0 days 00:01:16.517000,75.0,2.0,HARD,75.0,1,False
0 days 03:15:56.409000,NOR,0 days 00:01:16.671000,76.0,2.0,HARD,76.0,1,False
0 days 03:17:12.921000,NOR,0 days 00:01:16.512000,77.0,2.0,HARD,77.0,1,False
0 days 03:18:30.217000,NOR,0 days 00:01:17.296000,78.0,2.0,HARD,78.0,1,False
0 days 01:36:20.027000,RUS,,1.0,1.0,HARD,1.0,1254,False
0 days 01:39:02.063000,RUS,,2.0,2.0,MEDIUM,1.0,14,False
0 days 01:40:27.382000,RUS,0 days 00:01:25.319000,3.0,2.0,MEDIUM,2.0,1,True
0 days 01:41:50.250000,RUS,0 days 00:01:22.868000,4.0,2.0,MEDIUM,3.0,1,True
0 days 01:43:13.295000,RUS,0 days 00:01:23.045000,5.0,2.0,MEDIUM,4.0,1,False
0 days 01:44:36.307000,RUS,0 days 00:01:23.012000,6.0,2.0,MEDIUM,5.0,1,False
0 days 01:45:57.722000,RUS,0 days 00:01:21.415000,7.0,2.0,MEDIUM,6.0,1,True
0 days 01:47:19.334000,RUS,0 days 00:01:21.612000,8.0,2.0,MEDIUM,7.0,1,False
0 days 01:48:40.767000,RUS,0 days 00:01:21.433000,9.0,2.0,MEDIUM,8.0,1,False
0 days 01:50:02.298000,RUS,0 days 00:01:21.531000,10.0,2.0,MEDIUM,9.0,1,False
0 days 01:51:23.750000,RUS,0 days 00:01:21.452000,11.0,2.0,MEDIUM,10.0,1,False
0 days 01:52:44.066000,RUS,0 days 00:01:20.316000,12.0,2.0,MEDIUM,11.0,1,True
0 days 01:54:04.591000,RUS,0 days 00:01:20.525000,13.0,2.0,MEDIUM,12.0,1,False
0 days 01:55:24.863000,RUS,0 days 00:01:20.272000,14.0,2.0,MEDIUM,13.0,1,True
0 days 01:56:45.065000,RUS,0 days 00:01:20.202000,15.0,2.0,MEDIUM,14.0,1,True
0 days 01:58:04.978000,RUS,0 days 00:01:19.913000,16.0,2.0,MEDIUM,15.0,1,True
0 days 01:59:25.128000,RUS,0 days 00:01:20.150000,17.0,2.0,MEDIUM,16.0,1,False
0 days 02:00:44.566000,RUS,0 days 00:01:19.438000,18.0,2.0,MEDIUM,17.0,1,True
0 days 02:02:04.723000,RUS,0 days 00:01:20.157000,19.0,2.0,MEDIUM,18.0,1,False
0 days 02:03:24.776000,RUS,0 days 00:01:20.053000,20.0,2.0,MEDIUM,19.0,1,False
0 days 02:04:44.564000,RUS,0 days 00:01:19.788000,21.0,2.0,MEDIUM,20.0,1,False
0 days 02:06:04.255000,RUS,0 days 00:01:19.691000,22.0,2.0,MEDIUM,21.0,1,False
0 days 02:07:23.652000,RUS,0 days 00:01:19.397000,23.0,2.0,MEDIUM,22.0,1,True
0 days 02:08:43.136000,RUS,0 days 00:01:19.484000,24.0,2.0,MEDIUM,23.0,1,False
0 days 02:10:01.787000,RUS,0 days 00:01:18.651000,25.0,2.0,MEDIUM,24.0,1,True
0 days 02:11:20.793000,RUS,0 days 00:01:19.006000,26.0,2.0,MEDIUM,25.0,1,False
0 days 02:12:39.720000,RUS,0 days 00:01:18.927000,27.0,2.0,MEDIUM,26.0,1,False
0 days 02:13:58.399000,RUS,0 days 00:01:18.679000,28.0,2.0,MEDIUM,27.0,1,False
0 days 02:15:17.023000,RUS,0 days 00:01:18.624000,29.0,2.0,MEDIUM,28.0,1,True
0 days 02:16:35.834000,RUS,0 days 00:01:18.811000,30.0,2.0,MEDIUM,29.0,1,False
0 days 02:17:54.935000,RUS,0 days 00:01:19.101000,31.0,2.0,MEDIUM,30.0,1,False
0 days 02:19:14.057000,RUS,0 days 00:01:19.122000,32.0,2.0,MEDIUM,31.0,1,False
0 days 02:20:32.967000,RUS,0 days 00:01:18.910000,33.0,2.0,MEDIUM,32.0,1,False
0 days 02:21:52.346000,RUS,0 days 00:01:19.379000,34.0,2.0,MEDIUM,33.0,1,False
0 days 02:23:12.794000,RUS,0 days 00:01:20.448000,35.0,2.0,MEDIUM,34.0,1,False
0 days 02:24:32.522000,RUS,0 days 00:01:19.728000,36.0,2.0,MEDIUM,35.0,1,False
0 days 02:25:51.279000,RUS,0 days 00:01:18.757000,37.0,2.0,MEDIUM,36.0,1,False
0 days 02:27:09.725000,RUS,0 days 00:01:18.446000,38.0,2.0,MEDIUM,37.0,1,True
0 days 02:28:28.175000,RUS,0 days 00:01:18.450000,39.0,2.0,MEDIUM,38.0,1,False
0 days 02:29:46.314000,RUS,0 days 00:01:18.139000,40.0,2.0,MEDIUM,39.0,1,True
0 days 02:31:04.622000,RUS,0 days 00:01:18.308000,41.0,2.0,MEDIUM,40.0,1,False
0 days 02:32:22.826000,RUS,0 days 00:01:18.204000,42.0,2.0,MEDIUM,41.0,1,False
0 days 02:33:41.510000,RUS,0 days 00:01:18.684000,43.0,2.0,MEDIUM,42.0,1,False
0 days 02:34:59.687000,RUS,0 days 00:01:18.177000,44.0,2.0,MEDIUM,43.0,1,False
0 days 02:36:18.136000,RUS,0 days 00:01:18.449000,45.0,2.0,MEDIUM,44.0,1,False
0 days 02:37:36.523000,RUS,0 days 00:01:18.387000,46.0,2.0,MEDIUM,45.0,1,False
0 days 02:38:54.837000,RUS,0 days 00:01:18.314000,47.0,2.0,MEDIUM,46.0,1,False
0 days 02:40:13.539000,RUS,0 days 00:01:18.702000,48.0,2.0,MEDIUM,47.0,1,False
0 days 02:41:32.524000,RUS,0 days 00:01:18.985000,49.0,2.0,MEDIUM,48.0,1,False
0 days 02:42:50.971000,RUS,0 days 00:01:18.447000,50.0,2.0,MEDIUM,49.0,1,False
0 days 02:44:09.020000,RUS,0 days 00:01:18.049000,51.0,2.0,MEDIUM,50.0,1,True
0 days 02:45:27.622000,RUS,0 days 00:01:18.602000,52.0,2.0,MEDIUM,51.0,12,False
0 days 02:46:48.513000,RUS,0 days 00:01:20.891000,53.0,2.0,MEDIUM,52.0,21,False
0 days 02:48:06.714000,RUS,0 days 00:01:18.201000,54.0,2.0,MEDIUM,53.0,1,False
0 days 02:49:24.019000,RUS,0 days 00:01:17.305000,55.0,2.0,MEDIUM,54.0,1,True
0 days 02:50:41.090000,RUS,0 days 00:01:17.071000,56.0,2.0,MEDIUM,55.0,1,True
0 days 02:51:58,RUS,0 days 00:01:16.910000,57.0,2.0,MEDIUM,56.0,1,True
0 days 02:53:15.142000,RUS,0 days 00:01:17.142000,58.0,2.0,MEDIUM,57.0,1,False
0 days 02:54:31.984000,RUS,0 days 00:01:16.842000,59.0,2.0,MEDIUM,58.0,1,True
0 days 02:55:48.588000,RUS,0 days 00:01:16.604000,60.0,2.0,MEDIUM,59.0,1,True
0 days 02:57:05.285000,RUS,0 days 00:01:16.697000,61.0,2.0,MEDIUM,60.0,1,False
0 days 02:58:22.072000,RUS,0 days 00:01:16.787000,62.0,2.0,MEDIUM,61.0,1,False
0 days 02:59:38.653000,RUS,0 days 00:01:16.581000,63.0,2.0,MEDIUM,62.0,1,True
0 days 03:00:54.786000,RUS,0 days 00:01:16.133000,64.0,2.0,MEDIUM,63.0,1,True
0 days 03:02:10.437000,RUS,0 days 00:01:15.651000,65.0,2.0,MEDIUM,64.0,1,True
0 days 03:03:26.285000,RUS,0 days 00:01:15.848000,66.0,2.0,MEDIUM,65.0,1,False
0 days 03:04:42.442000,RUS,0 days 00:01:16.157000,67.0,2.0,MEDIUM,66.0,1,False
0 days 03:05:58.373000,RUS,0 days 00:01:15.931000,68.0,2.0,MEDIUM,67.0,1,False
0 days 03:07:14.242000,RUS,0 days 00:01:15.869000,69.0,2.0,MEDIUM,68.0,1,False
0 days 03:08:29.493000,RUS,0 days 00:01:15.251000,70.0,2.0,MEDIUM,69.0,1,True
0 days 03:09:45.320000,RUS,0 days 00:01:15.827000,71.0,2.0,MEDIUM,70.0,1,False
0 days 03:11:01.159000,RUS,0 days 00:01:15.839000,72.0,2.0,MEDIUM,71.0,1,False
0 days 03:12:16.387000,RUS,0 days 00:01:15.228000,73.0,2.0,MEDIUM,72.0,1,True
0 days 03:13:31.763000,RUS,0 days 00:01:15.376000,74.0,2.0,MEDIUM,73.0,1,False
0 days 03:14:47.288000,RUS,0 days 00:01:15.525000,75.0,2.0,MEDIUM,74.0,1,False
0 days 03:16:03.041000,RUS,0 days 00:01:15.753000,76.0,2.0,MEDIUM,75.0,1,False
0 days 03:17:18.573000,RUS,0 days 00:01:15.532000,77.0,2.0,MEDIUM,76.0,1,False
0 days 03:18:34.876000,RUS,0 days 00:01:16.303000,78.0,2.0,MEDIUM,77.0,1,False
0 days 01:36:25.133000,VER,,1.0,1.0,HARD,1.0,1254,False
0 days 01:39:02.400000,VER,,2.0,2.0,MEDIUM,1.0,14,False
0 days 01:40:28.144000,VER,0 days 00:01:25.744000,3.0,2.0,MEDIUM,2.0,1,True
0 days 01:41:51.419000,VER,0 days 00:01:23.275000,4.0,2.0,MEDIUM,3.0,1,True
0 days 01:43:14.819000,VER,0 days 00:01:23.400000,5.0,2.0,MEDIUM,4.0,1,False
0 days 01:44:38.606000,VER,0 days 00:01:23.787000,6.0,2.0,MEDIUM,5.0,1,False
0 days 01:45:59.889000,VER,0 days 00:01:21.283000,7.0,2.0,MEDIUM,6.0,1,True
0 days 01:47:21.546000,VER,0 days 00:01:21.657000,8.0,2.0,MEDIUM,7.0,1,False
0 days 01:48:43.286000,VER,0 days 00:01:21.740000,9.0,2.0,MEDIUM,8.0,1,False
0 days 01:50:04.530000,VER,0 days 00:01:21.244000,10.0,2.0,MEDIUM,9.0,1,True
0 days 01:51:26.022000,VER,0 days 00:01:21.492000,11.0,2.0,MEDIUM,10.0,1,False
0 days 01:52:46.681000,VER,0 days 00:01:20.659000,12.0,2.0,MEDIUM,11.0,1,True
0 days 01:54:06.585000,VER,0 days 00:01:19.904000,13.0,2.0,MEDIUM,12.0,1,True
0 days 01:55:26.308000,VER,0 days 00:01:19.723000,14.0,2.0,MEDIUM,13.0,1,True
0 days 01:56:46.678000,VER,0 days 00:01:20.370000,15.0,2.0,MEDIUM,14.0,1,False
0 days 01:58:06.965000,VER,0 days 00:01:20.287000,16.0,2.0,MEDIUM,15.0,1,False
0 days 01:59:26.863000,VER,0 days 00:01:19.898000,17.0,2.0,MEDIUM,16.0,1,False
0 days 02:00:46.443000,VER,0 days 00:01:19.580000,18.0,2.0,MEDIUM,17.0,1,True
0 days 02:02:06.614000,VER,0 days 00:01:20.171000,19.0,2.0,MEDIUM,18.0,1,False
0 days 02:03:26.500000,VER,0 days 00:01:19.886000,20.0,2.0,MEDIUM,19.0,1,False
0 days 02:04:46.755000,VER,0 days 00:01:20.255000,21.0,2.0,MEDIUM,20.0,1,False
0 days 02:06:06.568000,VER,0 days 00:01:19.813000,22.0,2.0,MEDIUM,21.0,1,False
0 days 02:07:25.547000,VER,0 days 00:01:18.979000,23.0,2.0,MEDIUM,22.0,1,True
0 days 02:08:44.911000,VER,0 days 00:01:19.364000,24.0,2.0,MEDIUM,23.0,1,False
0 days 02:10:04.291000,VER,0 days 00:01:19.380000,25.0,2.0,MEDIUM,24.0,1,False
0 days 02:11:23.109000,VER,0 days 00:01:18.818000,26.0,2.0,MEDIUM,25.0,1,True
0 days 02:12:41.906000,VER,0 days 00:01:18.797000,27.0,2.0,MEDIUM,26.0,1,True
0 days 02:14:00.588000,VER,0 days 00:01:18.682000,28.0,2.0,MEDIUM,27.0,1,True
0 days 02:15:19.383000,VER,0 days 00:01:18.795000,29.0,2.0,MEDIUM,28.0,1,False
0 days 02:16:37.957000,VER,0 days 00:01:18.574000,30.0,2.0,MEDIUM,29.0,1,True
0 days 02:17:56.521000,VER,0 days 00:01:18.564000,31.0,2.0,MEDIUM,30.0,1,True
0 days 02:19:15.504000,VER,0 days 00:01:18.983000,32.0,2.0,MEDIUM,31.0,1,False
0 days 02:20:34.509000,VER,0 days 00:01:19.005000,33.0,2.0,MEDIUM,32.0,1,False
0 days 02:21:54.103000,VER,0 days 00:01:19.594000,34.0,2.0,MEDIUM,33.0,1,False
0 days 02:23:14.310000,VER,0 days 00:01:20.207000,35.0,2.0,MEDIUM,34.0,1,False
0 days 02:24:33.944000,VER,0 days 00:01:19.634000,36.0,2.0,MEDIUM,35.0,1,False
0 days 02:25:53.373000,VER,0 days 00:01:19.429000,37.0,2.0,MEDIUM,36.0,1,False
0 days 02:27:12.217000,VER,0 days 00:01:18.844000,38.0,2.0,MEDIUM,37.0,1,False
0 days 02:28:30.543000,VER,0 days 00:01:18.326000,39.0,2.0,MEDIUM,38.0,1,True
0 days 02:29:48.952000,VER,0 days 00:01:18.409000,40.0,2.0,MEDIUM,39.0,1,False
0 days 02:31:07.035000,VER,0 days 00:01:18.083000,41.0,2.0,MEDIUM,40.0,1,True
0 days 02:32:25.109000,VER,0 days 00:01:18.074000,42.0,2.0,MEDIUM,41.0,1,True
0 days 02:33:43.467000,VER,0 days 00:01:18.358000,43.0,2.0,MEDIUM,42.0,1,False
0 days 02:35:01.872000,VER,0 days 00:01:18.405000,44.0,2.0,MEDIUM,43.0,1,False
0 days 02:36:20.185000,VER,0 days 00:01:18.313000,45.0,2.0,MEDIUM,44.0,1,False
0 days 02:37:38.388000,VER,0 days 00:01:18.203000,46.0,2.0,MEDIUM,45.0,1,False
0 days 02:38:56.925000,VER,0 days 00:01:18.537000,47.0,2.0,MEDIUM,46.0,1,False
0 days 02:40:15.262000,VER,0 days 00:01:18.337000,48.0,2.0,MEDIUM,47.0,1,False
0 days 02:41:33.739000,VER,0 days 00:01:18.477000,49.0,2.0,MEDIUM,48.0,1,False
0 days 02:42:52.619000,VER,0 days 00:01:18.880000,50.0,2.0,MEDIUM,49.0,1,False
0 days 02:44:10.761000,VER,0 days 00:01:18.142000,51.0,2.0,MEDIUM,50.0,1,False
0 days 02:45:44.666000,VER,0 days 00:01:33.905000,52.0,2.0,MEDIUM,51.0,12,False
0 days 02:47:03.390000,VER,0 days 00:01:18.724000,53.0,3.0,HARD,2.0,1,False
0 days 02:48:19.205000,VER,0 days 00:01:15.815000,54.0,3.0,HARD,3.0,1,True
0 days 02:49:34.603000,VER,0 days 00:01:15.398000,55.0,3.0,HARD,4.0,1,True
0 days 02:50:50.069000,VER,0 days 00:01:15.466000,56.0,3.0,HARD,5.0,1,False
0 days 02:52:06.250000,VER,0 days 00:01:16.181000,57.0,3.0,HARD,6.0,1,False
0 days 02:53:20.819000,VER,0 days 00:01:14.569000,58.0,3.0,HARD,7.0,1,True
0 days 02:54:35.567000,VER,0 days 00:01:14.748000,59.0,3.0,HARD,8.0,1,False
0 days 02:55:50.805000,VER,0 days 00:01:15.238000,60.0,3.0,HARD,9.0,1,False
0 days 02:57:05.926000,VER,0 days 00:01:15.121000,61.0,3.0,HARD,10.0,1,False
0 days 02:58:22.487000,VER,0 days 00:01:16.561000,62.0,3.0,HARD,11.0,1,False
0 days 02:59:39.034000,VER,0 days 00:01:16.547000,63.0,3.0,HARD,12.0,1,False
0 days 03:00:55.653000,VER,0 days 00:01:16.619000,64.0,3.0,HARD,13.0,1,False
0 days 03:02:11.121000,VER,0 days 00:01:15.468000,65.0,3.0,HARD,14.0,1,False
0 days 03:03:27.242000,VER,0 days 00:01:16.121000,66.0,3.0,HARD,15.0,1,False
0 days 03:04:43.518000,VER,0 days 00:01:16.276000,67.0,3.0,HARD,16.0,1,False
0 days 03:05:59.472000,VER,0 days 00:01:15.954000,68.0,3.0,HARD,17.0,1,False
0 days 03:07:14.935000,VER,0 days 00:01:15.463000,69.0,3.0,HARD,18.0,1,False
0 days 03:08:30.384000,VER,0 days 00:01:15.449000,70.0,3.0,HARD,19.0,1,False
0 days 03:09:46.043000,VER,0 days 00:01:15.659000,71.0,3.0,HARD,20.0,1,False
0 days 03:11:01.776000,VER,0 days 00:01:15.733000,72.0,3.0,HARD,21.0,1,False
0 days 03:12:17.212000,VER,0 days 00:01:15.436000,73.0,3.0,HARD,22.0,1,False
0 days 03:13:32.592000,VER,0 days 00:01:15.380000,74.0,3.0,HARD,23.0,1,False
0 days 03:14:47.988000,VER,0 days 00:01:15.396000,75.0,3.0,HARD,24.0,1,False
0 days 03:16:03.629000,VER,0 days 00:01:15.641000,76.0,3.0,HARD,25.0,1,False
0 days 03:17:19.172000,VER,0 days 00:01:15.543000,77.0,3.0,HARD,26.0,1,False
0 days 03:18:35.420000,VER,0 days 00:01:16.248000,78.0,3.0,HARD,27.0,1,False
0 days 01:36:29.969000,HAM,,1.0,1.0,HARD,1.0,1254,False
0 days 01:39:02.629000,HAM,,2.0,2.0,MEDIUM,1.0,14,False
0 days 01:40:29.687000,HAM,0 days 00:01:27.058000,3.0,2.0,MEDIUM,2.0,1,True
0 days 01:41:53.063000,HAM,0 days 00:01:23.376000,4.0,2.0,MEDIUM,3.0,1,True
0 days 01:43:16.703000,HAM,0 days 00:01:23.640000,5.0,2.0,MEDIUM,4.0,1,False
0 days 01:44:40.072000,HAM,0 days 00:01:23.369000,6.0,2.0,MEDIUM,5.0,1,True
0 days 01:46:01.535000,HAM,0 days 00:01:21.463000,7.0,2.0,MEDIUM,6.0,1,True
0 days 01:47:23.147000,HAM,0 days 00:01:21.612000,8.0,2.0,MEDIUM,7.0,1,False
0 days 01:48:44.998000,HAM,0 days 00:01:21.851000,9.0,2.0,MEDIUM,8.0,1,False
0 days 01:50:06.435000,HAM,0 days 00:01:21.437000,10.0,2.0,MEDIUM,9.0,1,True
0 days 01:51:27.760000,HAM,0 days 00:01:21.325000,11.0,2.0,MEDIUM,10.0,1,True
0 days 01:52:48.924000,HAM,0 days 00:01:21.164000,12.0,2.0,MEDIUM,11.0,1,True
0 days 01:54:09.095000,HAM,0 days 00:01:20.171000,13.0,2.0,MEDIUM,12.0,1,True
0 days 01:55:29.221000,HAM,0 days 00:01:20.126000,14.0,2.0,MEDIUM,13.0,1,True
0 days 01:56:49.192000,HAM,0 days 00:01:19.971000,15.0,2.0,MEDIUM,14.0,1,True
0 days 01:58:09.576000,HAM,0 days 00:01:20.384000,16.0,2.0,MEDIUM,15.0,1,False
0 days 01:59:29.314000,HAM,0 days 00:01:19.738000,17.0,2.0,MEDIUM,16.0,1,True
0 days 02:00:49.351000,HAM,0 days 00:01:20.037000,18.0,2.0,MEDIUM,17.0,1,False
0 days 02:02:09.225000,HAM,0 days 00:01:19.874000,19.0,2.0,MEDIUM,18.0,1,False
0 days 02:03:29.729000,HAM,0 days 00:01:20.504000,20.0,2.0,MEDIUM,19.0,1,False
0 days 02:04:49.489000,HAM,0 days 00:01:19.760000,21.0,2.0,MEDIUM,20.0,1,False
0 days 02:06:10.079000,HAM,0 days 00:01:20.590000,22.0,2.0,MEDIUM,21.0,1,False
0 days 02:07:29.168000,HAM,0 days 00:01:19.089000,23.0,2.0,MEDIUM,22.0,1,True
0 days 02:08:47.953000,HAM,0 days 00:01:18.785000,24.0,2.0,MEDIUM,23.0,1,True
0 days 02:10:07.295000,HAM,0 days 00:01:19.342000,25.0,2.0,MEDIUM,24.0,1,False
0 days 02:11:27.157000,HAM,0 days 00:01:19.862000,26.0,2.0,MEDIUM,25.0,1,False
0 days 02:12:45.706000,HAM,0 days 00:01:18.549000,27.0,2.0,MEDIUM,26.0,1,True
0 days 02:14:04.293000,HAM,0 days 00:01:18.587000,28.0,2.0,MEDIUM,27.0,1,False
0 days 02:15:23.233000,HAM,0 days 00:01:18.940000,29.0,2.0,MEDIUM,28.0,1,False
0 days 02:16:41.604000,HAM,0 days 00:01:18.371000,30.0,2.0,MEDIUM,29.0,1,True
0 days 02:18:00.075000,HAM,0 days 00:01:18.471000,31.0,2.0,MEDIUM,30.0,1,False
0 days 02:19:18.693000,HAM,0 days 00:01:18.618000,32.0,2.0,MEDIUM,31.0,1,False
0 days 02:20:37.439000,HAM,0 days 00:01:18.746000,33.0,2.0,MEDIUM,32.0,1,False
0 days 02:21:56.299000,HAM,0 days 00:01:18.860000,34.0,2.0,MEDIUM,33.0,1,False
0 days 02:23:15.817000,HAM,0 days 00:01:19.518000,35.0,2.0,MEDIUM,34.0,1,False
0 days 02:24:36.465000,HAM,0 days 00:01:20.648000,36.0,2.0,MEDIUM,35.0,1,False
0 days 02:25:55.070000,HAM,0 days 00:01:18.605000,37.0,2.0,MEDIUM,36.0,1,False
0 days 02:27:15.584000,HAM,0 days 00:01:20.514000,38.0,2.0,MEDIUM,37.0,1,False
0 days 02:28:34.527000,HAM,0 days 00:01:18.943000,39.0,2.0,MEDIUM,38.0,1,False
0 days 02:29:53.200000,HAM,0 days 00:01:18.673000,40.0,2.0,MEDIUM,39.0,1,False
0 days 02:31:12.146000,HAM,0 days 00:01:18.946000,41.0,2.0,MEDIUM,40.0,1,False
0 days 02:32:29.688000,HAM,0 days 00:01:17.542000,42.0,2.0,MEDIUM,41.0,1,True
0 days 02:33:47.555000,HAM,0 days 00:01:17.867000,43.0,2.0,MEDIUM,42.0,1,False
0 days 02:35:05.780000,HAM,0 days 00:01:18.225000,44.0,2.0,MEDIUM,43.0,1,False
0 days 02:36:23.936000,HAM,0 days 00:01:18.156000,45.0,2.0,MEDIUM,44.0,1,False
0 days 02:37:42.040000,HAM,0 days 00:01:18.104000,46.0,2.0,MEDIUM,45.0,1,False
0 days 02:39:00.371000,HAM,0 days 00:01:18.331000,47.0,2.0,MEDIUM,46.0,1,False
0 days 02:40:18.202000,HAM,0 days 00:01:17.831000,48.0,2.0,MEDIUM,47.0,1,False
0 days 02:41:35.600000,HAM,0 days 00:01:17.398000,49.0,2.0,MEDIUM,48.0,1,True
0 days 02:42:54.061000,HAM,0 days 00:01:18.461000,50.0,2.0,MEDIUM,49.0,1,False
0 days 02:44:29.270000,HAM,0 days 00:01:35.209000,51.0,2.0,MEDIUM,50.0,1,False
0 days 02:45:48.972000,HAM,0 days 00:01:19.702000,52.0,3.0,HARD,2.0,12,False
0 days 02:47:05.430000,HAM,0 days 00:01:16.458000,53.0,3.0,HARD,3.0,1,True
0 days 02:48:21.818000,HAM,0 days 00:01:16.388000,54.0,3.0,HARD,4.0,1,True
0 days 02:49:38.310000,HAM,0 days 00:01:16.492000,55.0,3.0,HARD,5.0,1,False
0 days 02:50:52.733000,HAM,0 days 00:01:14.423000,56.0,3.0,HARD,6.0,1,True
0 days 02:52:10.590000,HAM,0 days 00:01:17.857000,57.0,3.0,HARD,7.0,1,False
0 days 02:53:27.445000,HAM,0 days 00:01:16.855000,58.0,3.0,HARD,8.0,1,False
0 days 02:54:41.649000,HAM,0 days 00:01:14.204000,59.0,3.0,HARD,9.0,1,True
0 days 02:55:57.497000,HAM,0 days 00:01:15.848000,60.0,3.0,HARD,10.0,1,False
0 days 02:57:12.771000,HAM,0 days 00:01:15.274000,61.0,3.0,HARD,11.0,1,False
0 days 02:58:28.185000,HAM,0 days 00:01:15.414000,62.0,3.0,HARD,12.0,1,False
0 days 02:59:42.350000,HAM,0 days 00:01:14.165000,63.0,3.0,HARD,13.0,1,True
0 days 03:00:58.514000,HAM,0 days 00:01:16.164000,64.0,3.0,HARD,14.0,1,False
0 days 03:02:13.704000,HAM,0 days 00:01:15.190000,65.0,3.0,HARD,15.0,1,False
0 days 03:03:29.046000,HAM,0 days 00:01:15.342000,66.0,3.0,HARD,16.0,1,False
0 days 03:04:45.163000,HAM,0 days 00:01:16.117000,67.0,3.0,HARD,17.0,1,False
0 days 03:06:00.999000,HAM,0 days 00:01:15.836000,68.0,3.0,HARD,18.0,1,False
0 days 03:07:16.647000,HAM,0 days 00:01:15.648000,69.0,3.0,HARD,19.0,1,False
0 days 03:08:32.285000,HAM,0 days 00:01:15.638000,70.0,3.0,HARD,20.0,1,False
0 days 03:09:47.928000,HAM,0 days 00:01:15.643000,71.0,3.0,HARD,21.0,1,False
0 days 03:11:03.396000,HAM,0 days 00:01:15.468000,72.0,3.0,HARD,22.0,1,False
0 days 03:12:18.530000,HAM,0 days 00:01:15.134000,73.0,3.0,HARD,23.0,1,False
0 days 03:13:33.854000,HAM,0 days 00:01:15.324000,74.0,3.0,HARD,24.0,1,False
0 days 03:14:49.178000,HAM,0 days 00:01:15.324000,75.0,3.0,HARD,25.0,1,False
0 days 03:16:04.423000,HAM,0 days 00:01:15.245000,76.0,3.0,HARD,26.0,1,False
0 days 03:17:20.120000,HAM,0 days 00:01:15.697000,77.0,3.0,HARD,27.0,1,False
0 days 03:18:36.475000,HAM,0 days 00:01:16.355000,78.0,3.0,HARD,28.0,1,False
0 days 01:36:34.622000,TSU,,1.0,1.0,MEDIUM,1.0,1254,False
0 days 01:39:02.899000,TSU,0 days 00:02:28.277000,2.0,2.0,HARD,2.0,41,False
